,locus_tag,protein_id,gene,start,end,strand,pseudo,product,db_xref,EC_number,old_locus_tag,inference
CDS_CP060011.1_516873_517788_pos,H5029_02495,QPO00194.1,,516873,517788,pos,,DMT family transporter,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017392655.1
CDS_CP060011.1_517808_519056_neg,H5029_02500,QPO00195.1,,517808,519056,neg,,YihY family inner membrane protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_016653516.1
CDS_CP060011.1_519343_519937_pos,H5029_02505,QPO00196.1,wrbA,519343,519937,pos,,NAD(P)H:quinone oxidoreductase,,1.6.5.2,,COORDINATES: similar to AA sequence:RefSeq:WP_002125540.1
CDS_CP060011.1_519989_520565_neg,H5029_02510,QPO00197.1,,519989,520565,neg,,xanthine phosphoribosyltransferase,,2.4.2.22,,COORDINATES: similar to AA sequence:RefSeq:YP_004996762.1
CDS_CP060011.1_520637_521351_neg,H5029_02515,QPO00198.1,,520637,521351,neg,,DUF3108 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996761.1
CDS_CP060011.1_521508_522180_neg,H5029_02520,QPO00199.1,,521508,522180,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017725595.1
CDS_CP060011.1_522410_523295_pos,H5029_02525,QPO00200.1,,522410,523295,pos,,energy transducer TonB,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996759.1
CDS_CP060011.1_523384_523861_neg,H5029_02530,QPO00201.1,ybeY,523384,523861,neg,,rRNA maturation RNase YbeY,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996758.1
CDS_CP060011.1_523870_524959_neg,H5029_02535,QPO00202.1,,523870,524959,neg,,PhoH family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004789570.1
CDS_CP060011.1_524996_526448_neg,H5029_02540,QPO00203.1,miaB,524996,526448,neg,,tRNA (N6-isopentenyl adenosine(37)-C2)-methylthiotransferase MiaB,,2.8.4.3,,COORDINATES: similar to AA sequence:RefSeq:WP_004924262.1
CDS_CP060011.1_526736_528680_pos,H5029_02545,QPO00204.1,,526736,528680,pos,,lytic transglycosylase domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996755.1
CDS_CP060011.1_528737_529400_pos,H5029_02550,QPO00205.1,,528737,529400,pos,,ribonuclease I,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996754.1
CDS_CP060011.1_529611_530598_pos,H5029_02555,QPO00206.1,,529611,530598,pos,,malate dehydrogenase,,1.1.1.37,,COORDINATES: similar to AA sequence:RefSeq:YP_004996753.1
CDS_CP060011.1_530760_531006_pos,H5029_02560,QPO00207.1,,530760,531006,pos,,DUF2789 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996752.1
CDS_CP060011.1_531054_531582_neg,H5029_02565,QPO00208.1,,531054,531582,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996751.1
CDS_CP060011.1_531649_532255_neg,H5029_02570,QPO00209.1,,531649,532255,neg,,2OG-Fe(II) oxygenase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996750.1
CDS_CP060011.1_532372_533230_pos,H5029_02575,QPO00210.1,,532372,533230,pos,,23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996749.1
CDS_CP060011.1_533271_534105_pos,H5029_02580,QPO00211.1,pssA,533271,534105,pos,,CDP-diacylglycerol--serine O-phosphatidyltransferase,,2.7.8.8,,COORDINATES: similar to AA sequence:RefSeq:YP_004996748.1
CDS_CP060011.1_534123_535191_pos,H5029_02585,QPO00212.1,,534123,535191,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017392661.1
CDS_CP060011.1_541162_541558_pos,H5029_02615,QPO00213.1,,541162,541558,pos,,DUF2007 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001198601.1
CDS_CP060011.1_541728_542292_pos,H5029_02620,QPO00214.1,,541728,542292,pos,,DUF4256 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996745.1
CDS_CP060011.1_542428_543592_pos,H5029_02625,QPO01377.1,,542428,543592,pos,,acyl-CoA dehydrogenase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996744.1
CDS_CP060011.1_543623_544223_neg,H5029_02630,QPO00215.1,,543623,544223,neg,,TetR/AcrR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996743.1
CDS_CP060011.1_544409_546215_pos,H5029_02635,QPO00216.1,,544409,546215,pos,,DUF1446 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996742.1
CDS_CP060011.1_546220_547123_pos,H5029_02640,QPO00217.1,,546220,547123,pos,,SDR family oxidoreductase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996741.1
CDS_CP060011.1_547125_548739_pos,H5029_02645,QPO00218.1,,547125,548739,pos,,acyl-CoA carboxylase subunit beta,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996740.1
CDS_CP060011.1_548781_549939_pos,H5029_02650,QPO00219.1,,548781,549939,pos,,acyl-CoA dehydrogenase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996739.1
CDS_CP060011.1_549949_550786_pos,H5029_02655,QPO00220.1,,549949,550786,pos,,enoyl-CoA hydratase/isomerase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996738.1
CDS_CP060011.1_550804_552745_pos,H5029_02660,QPO00221.1,,550804,552745,pos,,acetyl/propionyl/methylcrotonyl-CoA carboxylase subunit alpha,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996737.1
CDS_CP060011.1_552847_553504_neg,H5029_02665,QPO00222.1,,552847,553504,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996732.1
CDS_CP060011.1_553521_553950_neg,H5029_02670,QPO00223.1,,553521,553950,neg,,ClpXP protease specificity-enhancing factor,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996731.1
CDS_CP060011.1_553956_554610_neg,H5029_02675,QPO00224.1,,553956,554610,neg,,glutathione S-transferase N-terminal domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996730.1
CDS_CP060011.1_554780_555167_neg,H5029_02680,QPO00225.1,rpsI,554780,555167,neg,,30S ribosomal protein S9,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000829824.1
CDS_CP060011.1_555179_555608_neg,H5029_02685,QPO00226.1,rplM,555179,555608,neg,,50S ribosomal protein L13,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996728.1
CDS_CP060011.1_555780_556764_pos,H5029_02690,QPO00227.1,pdxA,555780,556764,pos,,4-hydroxythreonine-4-phosphate dehydrogenase PdxA,,1.1.1.262,,COORDINATES: similar to AA sequence:RefSeq:YP_004996727.1
CDS_CP060011.1_556787_557600_pos,H5029_02695,QPO00228.1,rsmA,556787,557600,pos,,16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))- dimethyltransferase RsmA,,2.1.1.182,,COORDINATES: similar to AA sequence:RefSeq:WP_013196817.1
CDS_CP060011.1_557600_558440_pos,H5029_02700,QPO00229.1,,557600,558440,pos,,symmetrical bis(5'-nucleosyl)-tetraphosphatase,,3.6.1.41,,COORDINATES: similar to AA sequence:RefSeq:WP_000167244.1
CDS_CP060011.1_558481_558925_neg,H5029_02705,QPO00230.1,,558481,558925,neg,,DUF2147 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996723.1
CDS_CP060011.1_559009_559684_neg,H5029_02710,QPO00231.1,,559009,559684,neg,,LrgB family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005122513.1
CDS_CP060011.1_559694_560066_neg,H5029_02715,QPO00232.1,,559694,560066,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996721.1
CDS_CP060011.1_560108_561443_neg,H5029_02720,QPO00233.1,hflX,560108,561443,neg,,GTPase HflX,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000456890.1
CDS_CP060011.1_561646_562456_pos,H5029_02725,QPO00234.1,,561646,562456,pos,,1-acyl-sn-glycerol-3-phosphate acyltransferase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000195146.1
CDS_CP060011.1_562456_564082_neg,H5029_02730,QPO00235.1,,562456,564082,neg,,phospholipase D family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996718.1
CDS_CP060011.1_564188_565199_pos,H5029_02735,QPO00236.1,,564188,565199,pos,,metallophosphoesterase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996717.1
CDS_CP060011.1_565246_565726_neg,H5029_02740,QPO00237.1,,565246,565726,neg,,OmpA family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996716.1
CDS_CP060011.1_565740_566343_neg,H5029_02745,,,565740,566343,neg,True,GGDEF domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005804929.1
CDS_CP060011.1_566361_567452_neg,H5029_02750,QPO00238.1,,566361,567452,neg,,IS4 family transposase ISAba1,,,,COORDINATES: similar to AA sequence:RefSeq:WP_076612069.1
CDS_CP060011.1_567557_568379_pos,H5029_02755,QPO00239.1,,567557,568379,pos,,carbapenem-hydrolyzing class D beta-lactamase OXA-23,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001046004.1
CDS_CP060011.1_568483_569143_neg,H5029_02760,,,568483,569143,neg,True,ATP-binding protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005025424.1
CDS_CP060011.1_569043_569598_neg,H5029_02765,QPO00240.1,,569043,569598,neg,,DEAD/DEAH box helicase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001992510.1
CDS_CP060011.1_569605_569938_neg,H5029_02770,QPO01378.1,,569605,569938,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000262332.1
CDS_CP060011.1_570039_571130_pos,H5029_02775,QPO00241.1,,570039,571130,pos,,IS4 family transposase ISAba1,,,,COORDINATES: similar to AA sequence:RefSeq:WP_076612069.1
CDS_CP060011.1_571148_571778_neg,H5029_02780,,,571148,571778,neg,True,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005804929.1
CDS_CP060011.1_571783_572287_neg,H5029_02785,QPO00242.1,,571783,572287,neg,,YfiR family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004796328.1
CDS_CP060011.1_578366_579740_neg,H5029_02815,QPO00243.1,,578366,579740,neg,,dihydrolipoyl dehydrogenase,,1.8.1.4,,COORDINATES: similar to AA sequence:RefSeq:YP_004996662.1
CDS_CP060011.1_579887_581363_pos,H5029_02820,QPO00244.1,,579887,581363,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996661.1
CDS_CP060011.1_581644_581980_neg,H5029_02825,QPO00245.1,,581644,581980,neg,,TIGR01244 family phosphatase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996660.1
CDS_CP060011.1_582172_583069_pos,H5029_02830,QPO00246.1,,582172,583069,pos,,alpha/beta hydrolase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996659.1
CDS_CP060011.1_583069_583507_pos,H5029_02835,QPO00247.1,trxC,583069,583507,pos,,thioredoxin TrxC,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996658.1
CDS_CP060011.1_583508_583931_pos,H5029_02840,QPO00248.1,,583508,583931,pos,,acyl-CoA thioesterase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001287657.1
CDS_CP060011.1_583970_584465_neg,H5029_02845,QPO00249.1,,583970,584465,neg,,DUF4442 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996655.1
CDS_CP060011.1_584500_584989_neg,H5029_02850,QPO00250.1,,584500,584989,neg,,YajQ family cyclic di-GMP-binding protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996654.1
CDS_CP060011.1_585080_585395_pos,H5029_02855,QPO00251.1,,585080,585395,pos,,sulfurtransferase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996653.1
CDS_CP060011.1_585446_587318_neg,H5029_02860,QPO00252.1,,585446,587318,neg,,bifunctional tRNA (5-methylaminomethyl-2-thiouridine)(34)-methyltransferase MnmD/FAD-dependent 5-carboxymethylaminomethyl-2-thiouridine(34) oxidoreductase MnmC,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996652.1
CDS_CP060011.1_587341_587821_neg,H5029_02865,QPO00253.1,,587341,587821,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996651.1
CDS_CP060011.1_587825_588128_neg,H5029_02870,QPO00254.1,,587825,588128,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996650.1
CDS_CP060011.1_588162_588777_neg,H5029_02875,QPO00255.1,,588162,588777,neg,,septation protein IspZ,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996649.1
CDS_CP060011.1_588821_589673_pos,H5029_02880,QPO00256.1,,588821,589673,pos,,PHP domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996648.1
CDS_CP060011.1_589680_590592_neg,H5029_02885,QPO00257.1,,589680,590592,neg,,bestrophin,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996647.1
CDS_CP060011.1_590653_591373_neg,H5029_02890,QPO00258.1,radC,590653,591373,neg,,DNA repair protein RadC,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996646.1
CDS_CP060011.1_591473_592727_pos,H5029_02895,QPO00259.1,coaBC,591473,592727,pos,,bifunctional phosphopantothenoylcysteine decarboxylase/phosphopantothenate--cysteine ligase CoaBC,,4.1.1.36,,COORDINATES: similar to AA sequence:RefSeq:YP_004996645.1
CDS_CP060011.1_592790_593756_neg,H5029_02900,QPO00260.1,secF,592790,593756,neg,,protein translocase subunit SecF,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996644.1
CDS_CP060011.1_593764_595666_neg,H5029_02905,QPO00261.1,secD,593764,595666,neg,,protein translocase subunit SecD,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996643.1
CDS_CP060011.1_595717_596047_neg,H5029_02910,QPO00262.1,yajC,595717,596047,neg,,preprotein translocase subunit YajC,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996642.1
CDS_CP060011.1_596145_597279_neg,H5029_02915,QPO00263.1,tgt,596145,597279,neg,,tRNA guanosine(34) transglycosylase Tgt,,2.4.2.29,,COORDINATES: similar to AA sequence:RefSeq:YP_004996641.1
CDS_CP060011.1_597454_598024_neg,H5029_02920,QPO00264.1,,597454,598024,neg,,LemA family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005055983.1
CDS_CP060011.1_598111_599140_neg,H5029_02925,QPO00265.1,,598111,599140,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017816336.1
CDS_CP060011.1_599293_600331_neg,H5029_02930,QPO00266.1,queA,599293,600331,neg,,tRNA preQ1(34) S-adenosylmethionine ribosyltransferase-isomerase QueA,,2.4.99.17,,COORDINATES: similar to AA sequence:RefSeq:YP_004996640.1
CDS_CP060011.1_601134_602403_pos,H5029_02940,QPO00267.1,,601134,602403,pos,,HAMP domain-containing histidine kinase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996639.1
CDS_CP060011.1_602471_605222_pos,H5029_02945,QPO00268.1,glnE,602471,605222,pos,,bifunctional [glutamate--ammonia ligase]-adenylyl-L-tyrosine phosphorylase/[glutamate--ammonia-ligase] adenylyltransferase,,2.7.7.42,,COORDINATES: similar to AA sequence:RefSeq:YP_004996638.1
CDS_CP060011.1_605246_606173_pos,H5029_02950,QPO00269.1,,605246,606173,pos,,branched-chain amino acid transaminase,,2.6.1.42,,COORDINATES: similar to AA sequence:RefSeq:YP_004996637.1
CDS_CP060011.1_606240_607131_pos,H5029_02955,QPO00270.1,,606240,607131,pos,,mitochondrial fission ELM1 family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996636.1
CDS_CP060011.1_607153_608182_pos,H5029_02960,QPO00271.1,,607153,608182,pos,,glycosyltransferase family 1 protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_013196842.1
CDS_CP060011.1_608202_608934_pos,H5029_02965,QPO01379.1,,608202,608934,pos,,polysaccharide deacetylase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996633.1
CDS_CP060011.1_608930_609695_pos,H5029_02970,QPO00272.1,,608930,609695,pos,,glycosyltransferase family 2 protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996632.1
CDS_CP060011.1_609706_610741_pos,H5029_02975,QPO00273.1,,609706,610741,pos,,glycosyltransferase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996631.1
CDS_CP060011.1_610737_611628_neg,H5029_02980,QPO00274.1,,610737,611628,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996630.1
CDS_CP060011.1_611687_612452_pos,H5029_02985,QPO00275.1,,611687,612452,pos,,glycosyltransferase family 25 protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996629.1
CDS_CP060011.1_612481_613411_pos,H5029_02990,QPO00276.1,,612481,613411,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000240631.1
CDS_CP060011.1_613448_613667_neg,H5029_02995,QPO00277.1,,613448,613667,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996627.1
CDS_CP060011.1_613890_614898_pos,H5029_03000,QPO01380.1,,613890,614898,pos,,stealth conserved region 3 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996626.1
CDS_CP060011.1_614950_616729_neg,H5029_03005,QPO00278.1,aspS,614950,616729,neg,,aspartate--tRNA ligase,,6.1.1.12,,COORDINATES: similar to AA sequence:RefSeq:WP_017725390.1
CDS_CP060011.1_616898_617663_neg,H5029_03010,QPO00279.1,,616898,617663,neg,,DUF4184 family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996624.1
CDS_CP060011.1_617798_619856_pos,H5029_03015,QPO00280.1,,617798,619856,pos,,TonB-dependent receptor,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996623.1
CDS_CP060011.1_619931_621395_pos,H5029_03020,QPO00281.1,,619931,621395,pos,,phospholipase D family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996622.1
CDS_CP060011.1_621589_622036_neg,H5029_03025,QPO00282.1,,621589,622036,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996621.1
CDS_CP060011.1_622200_622584_pos,H5029_03030,QPO00283.1,,622200,622584,pos,,RcnB family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996620.1
CDS_CP060011.1_622622_623105_neg,H5029_03035,QPO00284.1,,622622,623105,neg,,phosphate-starvation-inducible PsiE family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996619.1
CDS_CP060011.1_623265_623976_neg,H5029_03040,QPO00285.1,,623265,623976,neg,,glutathione S-transferase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000103026.1
CDS_CP060011.1_624099_624978_pos,H5029_03045,QPO01381.1,,624099,624978,pos,,LysR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996617.1
CDS_CP060011.1_625049_626831_neg,H5029_03050,QPO00286.1,,625049,626831,neg,,acyl-CoA dehydrogenase C-terminal domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996616.1
CDS_CP060011.1_626998_628801_neg,H5029_03055,QPO00287.1,,626998,628801,neg,,acyl-CoA dehydrogenase C-terminal domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996615.1
CDS_CP060011.1_629090_629471_neg,H5029_03060,QPO00288.1,,629090,629471,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996614.1
CDS_CP060011.1_629602_631261_pos,H5029_03065,QPO00289.1,baeS,629602,631261,pos,,sensor histidine kinase efflux regulator BaeS,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004638896.1
CDS_CP060011.1_631280_631967_pos,H5029_03070,QPO00290.1,,631280,631967,pos,,response regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996612.1
CDS_CP060011.1_632030_633473_neg,H5029_03075,QPO00291.1,,632030,633473,neg,,YdiU family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996610.1
CDS_CP060011.1_633586_634759_neg,H5029_03080,QPO00292.1,,633586,634759,neg,,acyl-CoA desaturase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996609.1
CDS_CP060011.1_634967_635498_pos,H5029_03085,QPO00293.1,,634967,635498,pos,,META domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004705696.1
CDS_CP060011.1_635526_636240_neg,H5029_03090,QPO00294.1,,635526,636240,neg,,glycerophosphodiester phosphodiesterase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996607.1
CDS_CP060011.1_636312_636891_neg,H5029_03095,QPO00295.1,,636312,636891,neg,,"cob(I)yrinic acid a,c-diamide adenosyltransferase",,2.5.1.17,,COORDINATES: similar to AA sequence:RefSeq:YP_004996606.1
CDS_CP060011.1_636987_638859_neg,H5029_03100,QPO00296.1,,636987,638859,neg,,TonB-dependent receptor,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005122746.1
CDS_CP060011.1_639228_639888_pos,H5029_03105,QPO00297.1,,639228,639888,pos,,phosphoribosylanthranilate isomerase,,5.3.1.24,,COORDINATES: similar to AA sequence:RefSeq:YP_004996604.1
CDS_CP060011.1_639871_641101_pos,H5029_03110,QPO00298.1,trpB,639871,641101,pos,,tryptophan synthase subunit beta,,4.2.1.20,,COORDINATES: similar to AA sequence:RefSeq:YP_004996603.1
CDS_CP060011.1_641110_641623_pos,H5029_03115,QPO00299.1,,641110,641623,pos,,DUF1543 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001139539.1
CDS_CP060011.1_641660_642656_pos,H5029_03120,QPO00300.1,,641660,642656,pos,,DUF2804 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996601.1
CDS_CP060011.1_642664_643540_neg,H5029_03125,QPO00301.1,,642664,643540,neg,,metal-dependent hydrolase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005036199.1
CDS_CP060011.1_643660_644710_pos,H5029_03130,QPO00302.1,,643660,644710,pos,,AraC family transcriptional regulator ligand-binding domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017816315.1
