,locus_tag,protein_id,gene,start,end,strand,pseudo,product,db_xref,EC_number,old_locus_tag,inference
CDS_CP060013.1_625048_626830_neg,H5028_03045,QPO03792.1,,625048,626830,neg,,acyl-CoA dehydrogenase C-terminal domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996616.1
CDS_CP060013.1_626997_628800_neg,H5028_03050,QPO03793.1,,626997,628800,neg,,acyl-CoA dehydrogenase C-terminal domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996615.1
CDS_CP060013.1_629089_629470_neg,H5028_03055,QPO03794.1,,629089,629470,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996614.1
CDS_CP060013.1_629601_631260_pos,H5028_03060,QPO03795.1,baeS,629601,631260,pos,,sensor histidine kinase efflux regulator BaeS,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004638896.1
CDS_CP060013.1_631279_631966_pos,H5028_03065,QPO03796.1,,631279,631966,pos,,response regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996612.1
CDS_CP060013.1_632029_633472_neg,H5028_03070,QPO03797.1,,632029,633472,neg,,YdiU family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996610.1
CDS_CP060013.1_633585_634758_neg,H5028_03075,QPO03798.1,,633585,634758,neg,,acyl-CoA desaturase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996609.1
CDS_CP060013.1_634966_635497_pos,H5028_03080,QPO03799.1,,634966,635497,pos,,META domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004705696.1
CDS_CP060013.1_635525_636239_neg,H5028_03085,QPO03800.1,,635525,636239,neg,,glycerophosphodiester phosphodiesterase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996607.1
CDS_CP060013.1_636311_636890_neg,H5028_03090,QPO03801.1,,636311,636890,neg,,"cob(I)yrinic acid a,c-diamide adenosyltransferase",,2.5.1.17,,COORDINATES: similar to AA sequence:RefSeq:YP_004996606.1
CDS_CP060013.1_636986_638858_neg,H5028_03095,QPO03802.1,,636986,638858,neg,,TonB-dependent receptor,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005122746.1
CDS_CP060013.1_639227_639887_pos,H5028_03100,QPO03803.1,,639227,639887,pos,,phosphoribosylanthranilate isomerase,,5.3.1.24,,COORDINATES: similar to AA sequence:RefSeq:YP_004996604.1
CDS_CP060013.1_639870_641100_pos,H5028_03105,QPO03804.1,trpB,639870,641100,pos,,tryptophan synthase subunit beta,,4.2.1.20,,COORDINATES: similar to AA sequence:RefSeq:YP_004996603.1
CDS_CP060013.1_641109_641622_pos,H5028_03110,QPO03805.1,,641109,641622,pos,,DUF1543 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001139539.1
CDS_CP060013.1_641659_642655_pos,H5028_03115,QPO03806.1,,641659,642655,pos,,DUF2804 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996601.1
CDS_CP060013.1_642663_643539_neg,H5028_03120,QPO03807.1,,642663,643539,neg,,metal-dependent hydrolase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005036199.1
CDS_CP060013.1_643659_644709_pos,H5028_03125,QPO03808.1,,643659,644709,pos,,AraC family transcriptional regulator ligand-binding domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017816315.1
CDS_CP060013.1_644953_645757_pos,H5028_03130,QPO03809.1,,644953,645757,pos,,tryptophan synthase subunit alpha,,4.2.1.20,,COORDINATES: similar to AA sequence:RefSeq:WP_016143082.1
CDS_CP060013.1_645753_646650_pos,H5028_03135,QPO03810.1,,645753,646650,pos,,acetyl-CoA carboxylase carboxyltransferase subunit beta,,6.4.1.2,,COORDINATES: similar to AA sequence:RefSeq:YP_004996597.1
CDS_CP060013.1_646646_647933_pos,H5028_03140,QPO03811.1,folC,646646,647933,pos,,bifunctional tetrahydrofolate synthase/dihydrofolate synthase,,6.3.2.12,,COORDINATES: similar to AA sequence:RefSeq:YP_004996596.1
CDS_CP060013.1_647923_648994_pos,H5028_03145,QPO03812.1,,647923,648994,pos,,SPOR domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_002001156.1
CDS_CP060013.1_649012_649591_neg,H5028_03150,QPO03813.1,,649012,649591,neg,,dual specificity protein phosphatase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000714605.1
CDS_CP060013.1_649587_650400_neg,H5028_03155,QPO03814.1,,649587,650400,neg,,MBL fold metallo-hydrolase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_019457511.1
CDS_CP060013.1_650661_651303_neg,H5028_03160,QPO03815.1,,650661,651303,neg,,peroxiredoxin,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000175334.1
CDS_CP060013.1_651710_654434_pos,H5028_03165,QPO03816.1,secA,651710,654434,pos,,preprotein translocase subunit SecA,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996591.1
CDS_CP060013.1_654565_655009_pos,H5028_03170,QPO03817.1,,654565,655009,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996590.1
CDS_CP060013.1_655073_656384_neg,H5028_03175,QPO03818.1,,655073,656384,neg,,MHS family MFS transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996589.1
CDS_CP060013.1_656518_657160_neg,H5028_03180,QPO03819.1,,656518,657160,neg,,hemolysin III family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996588.1
CDS_CP060013.1_657286_658497_pos,H5028_03185,,,657286,658497,pos,True,SAM-dependent methyltransferase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996587.1
CDS_CP060013.1_658509_658929_pos,H5028_03190,QPO03820.1,,658509,658929,pos,,GNAT family N-acetyltransferase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996586.1
CDS_CP060013.1_658958_659819_neg,H5028_03195,QPO03821.1,,658958,659819,neg,,patatin family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996585.1
CDS_CP060013.1_659834_660089_neg,H5028_03200,QPO03822.1,,659834,660089,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996584.1
CDS_CP060013.1_660253_662389_neg,H5028_03205,QPO03823.1,,660253,662389,neg,,enoyl-CoA hydratase/isomerase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_002010633.1
CDS_CP060013.1_662409_663615_neg,H5028_03210,QPO03824.1,,662409,663615,neg,,acetyl-CoA C-acetyltransferase,,2.3.1.9,,COORDINATES: similar to AA sequence:RefSeq:WP_019457521.1
CDS_CP060013.1_663786_664797_neg,H5028_03215,QPO03825.1,,663786,664797,neg,,AraC family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004739876.1
CDS_CP060013.1_665007_666126_pos,H5028_03220,QPO03826.1,,665007,666126,pos,,CoA transferase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_019457522.1
CDS_CP060013.1_666281_667514_pos,H5028_03225,QPO04891.1,,666281,667514,pos,,carbohydrate porin,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996578.1
CDS_CP060013.1_667687_670093_pos,H5028_03230,QPO03827.1,,667687,670093,pos,,glucose/quinate/shikimate family membrane-bound PQQ-dependent dehydrogenase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996577.1
CDS_CP060013.1_670259_671903_pos,H5028_03235,QPO03828.1,,670259,671903,pos,,nitrite/sulfite reductase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996576.1
CDS_CP060013.1_671895_672381_pos,H5028_03240,QPO03829.1,,671895,672381,pos,,DUF934 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005036243.1
CDS_CP060013.1_672463_672817_pos,H5028_03245,QPO03830.1,,672463,672817,pos,,quaternary ammonium transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996574.1
CDS_CP060013.1_672859_673303_neg,H5028_03250,QPO03831.1,,672859,673303,neg,,VOC family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996573.1
CDS_CP060013.1_673429_674605_neg,H5028_03255,QPO03832.1,,673429,674605,neg,,thiolase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996572.1
CDS_CP060013.1_674713_675229_neg,H5028_03260,QPO03833.1,,674713,675229,neg,,GspH/FimT family pseudopilin,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004745974.1
CDS_CP060013.1_675610_676681_pos,H5028_03265,QPO03834.1,,675610,676681,pos,,OmpA family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996570.1
CDS_CP060013.1_676805_676949_neg,H5028_03270,QPO05061.1,,676805,676949,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:GeneMarkS-2+
CDS_CP060013.1_676967_678173_neg,H5028_03275,QPO03835.1,,676967,678173,neg,,RtcB family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996569.1
CDS_CP060013.1_678449_679910_neg,H5028_03280,QPO03836.1,,678449,679910,neg,,amino acid permease,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996568.1
CDS_CP060013.1_679931_680945_neg,H5028_03285,QPO03837.1,,679931,680945,neg,,methyltransferase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996567.1
CDS_CP060013.1_681007_682366_neg,H5028_03290,QPO03838.1,,681007,682366,neg,,uracil-xanthine permease,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996566.1
CDS_CP060013.1_682544_684380_pos,H5028_03295,QPO03839.1,typA,682544,684380,pos,,translational GTPase TypA,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996565.1
CDS_CP060013.1_684635_685067_pos,H5028_03300,QPO03840.1,mscL,684635,685067,pos,,large conductance mechanosensitive channel protein MscL,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996564.1
CDS_CP060013.1_685208_685562_pos,H5028_03305,QPO03841.1,,685208,685562,pos,,gamma-glutamylcyclotransferase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001072493.1
CDS_CP060013.1_685572_685863_neg,H5028_03310,QPO03842.1,,685572,685863,neg,,peptidylprolyl isomerase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996561.1
CDS_CP060013.1_685882_686707_neg,H5028_03315,QPO03843.1,mutM,685882,686707,neg,,bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase,,3.2.2.23,,COORDINATES: similar to AA sequence:RefSeq:YP_004996560.1
CDS_CP060013.1_686782_687349_pos,H5028_03320,QPO03844.1,,686782,687349,pos,,DNA-3-methyladenine glycosylase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996559.1
CDS_CP060013.1_687481_688195_pos,H5028_03325,QPO03845.1,,687481,688195,pos,,Plug domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000055217.1
CDS_CP060013.1_688241_689332_pos,H5028_03330,QPO03846.1,,688241,689332,pos,,IS4 family transposase ISAba1,,,,COORDINATES: similar to AA sequence:RefSeq:WP_076612069.1
CDS_CP060013.1_689345_690800_pos,H5028_03335,,,689345,690800,pos,True,TonB-dependent receptor,,,,COORDINATES: similar to AA sequence:RefSeq:WP_016143422.1
CDS_CP060013.1_690809_691919_pos,H5028_03340,QPO03847.1,,690809,691919,pos,,NADH:flavin oxidoreductase/NADH oxidase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996557.1
CDS_CP060013.1_691983_692907_pos,H5028_03345,QPO03848.1,,691983,692907,pos,,AEC family transporter,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004789242.1
CDS_CP060013.1_692941_693766_neg,H5028_03350,QPO03849.1,,692941,693766,neg,,sel1 repeat family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996555.1
CDS_CP060013.1_693948_694659_neg,H5028_03355,QPO03850.1,,693948,694659,neg,,DsbC family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996554.1
CDS_CP060013.1_694804_695527_neg,H5028_03360,QPO03851.1,,694804,695527,neg,,folate-binding protein YgfZ,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996553.1
CDS_CP060013.1_695743_696193_pos,H5028_03365,QPO03852.1,,695743,696193,pos,,SRPBCC family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017816412.1
CDS_CP060013.1_696335_696692_pos,H5028_03370,QPO03853.1,,696335,696692,pos,,DUF488 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004739841.1
CDS_CP060013.1_696782_697127_pos,H5028_03375,QPO03854.1,,696782,697127,pos,,alkylphosphonate utilization protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996541.1
CDS_CP060013.1_697338_697680_pos,H5028_03380,QPO03855.1,,697338,697680,pos,,YegP family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000929503.1
CDS_CP060013.1_697734_699450_neg,H5028_03385,QPO03856.1,,697734,699450,neg,,proline--tRNA ligase,,6.1.1.15,,COORDINATES: similar to AA sequence:RefSeq:YP_004996539.1
CDS_CP060013.1_699508_702607_neg,H5028_03390,QPO03857.1,,699508,702607,neg,,efflux RND transporter permease subunit,,,,COORDINATES: similar to AA sequence:RefSeq:WP_013196906.1
CDS_CP060013.1_702622_703741_neg,H5028_03395,QPO03858.1,,702622,703741,neg,,efflux RND transporter periplasmic adaptor subunit,,,,COORDINATES: similar to AA sequence:RefSeq:WP_019457550.1
CDS_CP060013.1_703800_704439_neg,H5028_03400,QPO03859.1,,703800,704439,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005050017.1
CDS_CP060013.1_704721_705105_pos,H5028_03405,QPO03860.1,pilG,704721,705105,pos,,twitching motility response regulator PilG,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996535.1
CDS_CP060013.1_705128_705491_pos,H5028_03410,QPO03861.1,,705128,705491,pos,,response regulator,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996534.1
CDS_CP060013.1_705551_706088_pos,H5028_03415,QPO03862.1,,705551,706088,pos,,purine-binding chemotaxis protein CheW,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996533.1
CDS_CP060013.1_706134_708213_pos,H5028_03420,QPO03863.1,,706134,708213,pos,,methyl-accepting chemotaxis protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996532.1
CDS_CP060013.1_708359_712880_pos,H5028_03425,QPO03864.1,,708359,712880,pos,,Hpt domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000658900.1
CDS_CP060013.1_712876_713341_pos,H5028_03430,QPO03865.1,,712876,713341,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000678929.1
CDS_CP060013.1_713376_714513_neg,H5028_03435,QPO03866.1,dapE,713376,714513,neg,,succinyl-diaminopimelate desuccinylase,,3.5.1.18,,COORDINATES: similar to AA sequence:RefSeq:WP_016143398.1
CDS_CP060013.1_714638_714782_neg,H5028_03440,QPO03867.1,,714638,714782,neg,,entericidin A/B family lipoprotein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996527.1
CDS_CP060013.1_714880_715789_neg,H5028_03445,QPO03868.1,,714880,715789,neg,,DUF1853 family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_002124206.1
CDS_CP060013.1_715893_716262_pos,H5028_03450,QPO03869.1,,715893,716262,pos,,YbaN family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996525.1
CDS_CP060013.1_716351_716855_pos,H5028_03455,QPO03870.1,,716351,716855,pos,,"L,D-transpeptidase",,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996524.1
CDS_CP060013.1_717924_718710_neg,H5028_03490,QPO03871.1,,717924,718710,neg,,YdcF family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996523.1
CDS_CP060013.1_718836_721383_neg,H5028_03495,QPO03872.1,,718836,721383,neg,,PepSY domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996522.1
CDS_CP060013.1_721540_722116_neg,H5028_03500,QPO03873.1,,721540,722116,neg,,SdpI family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996521.1
CDS_CP060013.1_722216_724391_neg,H5028_03505,QPO03874.1,yccS,722216,724391,neg,,TIGR01666 family membrane protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004877138.1
CDS_CP060013.1_724518_725733_pos,H5028_03510,QPO03875.1,,724518,725733,pos,,multidrug effflux MFS transporter,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996519.1
CDS_CP060013.1_725760_726465_neg,H5028_03515,QPO03876.1,,725760,726465,neg,,nitroreductase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001047592.1
CDS_CP060013.1_726975_727179_pos,H5028_03520,QPO03877.1,,726975,727179,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996517.1
CDS_CP060013.1_727361_727502_pos,H5028_03525,QPO04892.1,,727361,727502,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996516.1
CDS_CP060013.1_727601_729077_pos,H5028_03530,QPO03878.1,,727601,729077,pos,,alanine:cation symporter family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996515.1
CDS_CP060013.1_729281_730217_pos,H5028_03535,QPO04893.1,,729281,730217,pos,,patatin-like phospholipase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996514.1
CDS_CP060013.1_730414_731650_pos,H5028_03540,QPO03879.1,,730414,731650,pos,,threonine ammonia-lyase,,4.3.1.19,,COORDINATES: similar to AA sequence:RefSeq:YP_004996513.1
CDS_CP060013.1_731886_733083_pos,H5028_03545,QPO03880.1,sbmA,731886,733083,pos,,peptide antibiotic transporter SbmA,,,,COORDINATES: similar to AA sequence:RefSeq:WP_019457233.1
CDS_CP060013.1_733122_733872_neg,H5028_03550,QPO03881.1,,733122,733872,neg,,DUF4850 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996511.1
CDS_CP060013.1_733996_735064_pos,H5028_03555,QPO03882.1,,733996,735064,pos,,DUF1176 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996510.1
CDS_CP060013.1_735147_735666_pos,H5028_03560,QPO03883.1,,735147,735666,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005049977.1
CDS_CP060013.1_735744_736323_neg,H5028_03565,QPO03884.1,,735744,736323,neg,,DJ-1/PfpI family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_002051541.1
CDS_CP060013.1_736599_736986_neg,H5028_03570,QPO04894.1,,736599,736986,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_003261521.1
CDS_CP060013.1_737424_738513_pos,H5028_03575,QPO03885.1,,737424,738513,pos,,IS4 family transposase ISAba1,,,,COORDINATES: similar to AA sequence:RefSeq:WP_076612069.1
CDS_CP060013.1_738530_739094_neg,H5028_03580,,,738530,739094,neg,True,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000347089.1
CDS_CP060013.1_739153_740623_neg,H5028_03585,QPO03886.1,gatB,739153,740623,neg,,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatB,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996507.1
CDS_CP060013.1_740622_742101_neg,H5028_03590,QPO03887.1,gatA,740622,742101,neg,,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatA,,6.3.5.7,,COORDINATES: similar to AA sequence:RefSeq:YP_004996506.1
CDS_CP060013.1_742154_742469_neg,H5028_03595,QPO03888.1,gatC,742154,742469,neg,,Asp-tRNA(Asn)/Glu-tRNA(Gln) amidotransferase subunit GatC,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996505.1
CDS_CP060013.1_742605_743643_pos,H5028_03600,QPO04895.1,,742605,743643,pos,,rod shape-determining protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000913396.1
CDS_CP060013.1_743659_744517_pos,H5028_03605,QPO03889.1,mreC,743659,744517,pos,,rod shape-determining protein MreC,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996502.1
CDS_CP060013.1_744503_744995_pos,H5028_03610,QPO03890.1,mreD,744503,744995,pos,,rod shape-determining protein MreD,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017482125.1
CDS_CP060013.1_744982_745543_pos,H5028_03615,QPO03891.1,,744982,745543,pos,,Maf-like protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_002116203.1
CDS_CP060013.1_745656_747111_pos,H5028_03620,QPO03892.1,rng,745656,747111,pos,,ribonuclease G,,3.1.26.-,,COORDINATES: similar to AA sequence:RefSeq:WP_004639058.1
CDS_CP060013.1_747250_747424_pos,H5028_03625,QPO03893.1,,747250,747424,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996497.1
CDS_CP060013.1_747453_748839_neg,H5028_03630,QPO03894.1,,747453,748839,neg,,wax ester/triacylglycerol synthase family O-acyltransferase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996496.1
CDS_CP060013.1_749010_749745_neg,H5028_03635,QPO03895.1,,749010,749745,neg,,phosphoadenylyl-sulfate reductase,,1.8.4.8,,COORDINATES: similar to AA sequence:RefSeq:WP_005161924.1
CDS_CP060013.1_749929_750547_pos,H5028_03640,QPO03896.1,thrH,749929,750547,pos,,bifunctional phosphoserine phosphatase/homoserine phosphotransferase ThrH,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996494.1
CDS_CP060013.1_750614_752126_neg,H5028_03645,QPO03897.1,,750614,752126,neg,,outer membrane protein transport protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996493.1
CDS_CP060013.1_752724_753423_neg,H5028_03650,QPO03898.1,,752724,753423,neg,,NAD(P)H-dependent oxidoreductase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_004996492.1
CDS_CP060013.1_753586_754621_pos,H5028_03655,QPO03899.1,,753586,754621,pos,,AraC family transcriptional regulator ligand-binding domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_016653596.1
CDS_CP060013.1_754663_755656_neg,H5028_03660,QPO03900.1,,754663,755656,neg,,fatty acid desaturase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005134822.1
CDS_CP060013.1_755761_756562_neg,H5028_03665,QPO03901.1,,755761,756562,neg,,PaaX family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000799162.1
