,locus_tag,protein_id,gene,start,end,strand,pseudo,product,db_xref,EC_number,old_locus_tag,inference
CDS_NZ_CP065432.1_1098049_1098820_pos,I5593_RS05090,WP_000582118.1,bauE,1098049,1098820,pos,,ferric acinetobactin ABC transporter ATP-binding protein BauE,,,I5593_05090,COORDINATES: similar to AA sequence:RefSeq:YP_004996142.1
CDS_NZ_CP065432.1_1098826_1099795_pos,I5593_RS05095,WP_001104129.1,bauB,1098826,1099795,pos,,siderophore-binding periplasmic lipoprotein BauB,,,I5593_05095,COORDINATES: similar to AA sequence:RefSeq:YP_004996141.1
CDS_NZ_CP065432.1_1099880_1102181_pos,I5593_RS05100,WP_001073039.1,bauA,1099880,1102181,pos,,TonB-dependent ferric acinetobactin receptor BauA,,,I5593_05100,COORDINATES: similar to AA sequence:RefSeq:WP_001073039.1
CDS_NZ_CP065432.1_1102245_1103556_neg,I5593_RS05105,WP_000717764.1,basC,1102245,1103556,neg,,putative histamine N-monooxygenase,,,I5593_05105,COORDINATES: similar to AA sequence:RefSeq:YP_004996139.1
CDS_NZ_CP065432.1_1103603_1106471_neg,I5593_RS05110,WP_162622443.1,basD,1103603,1106471,neg,,acinetobactin non-ribosomal peptide synthetase subunit BasD,,,I5593_05110,COORDINATES: similar to AA sequence:RefSeq:WP_002156288.1
CDS_NZ_CP065432.1_1106707_1108336_pos,I5593_RS05115,WP_000744376.1,basE,1106707,1108336,pos,,"(2,3-dihydroxybenzoyl)adenylate synthase BasE",,,I5593_05115,COORDINATES: similar to AA sequence:RefSeq:YP_004996137.1
CDS_NZ_CP065432.1_1108353_1109223_pos,I5593_RS05120,WP_001018262.1,basF,1108353,1109223,pos,,acinetobactin biosynthesis bifunctional isochorismatase/aryl carrier protein BasF,,3.3.2.1,I5593_05120,COORDINATES: similar to AA sequence:RefSeq:YP_004996136.1
CDS_NZ_CP065432.1_1109340_1110492_pos,I5593_RS05125,WP_000603884.1,basG,1109340,1110492,pos,,acinetobactin biosynthesis histidine decarboxylase BasG,,,I5593_05125,COORDINATES: similar to AA sequence:RefSeq:WP_002058887.1
CDS_NZ_CP065432.1_1110764_1112348_pos,I5593_RS05130,WP_100223359.1,barA,1110764,1112348,pos,,acinetobactin export ABC transporter permease/ATP-binding subunit BarA,,,I5593_05130,COORDINATES: similar to AA sequence:RefSeq:YP_004996132.1
CDS_NZ_CP065432.1_1112344_1113940_pos,I5593_RS05135,WP_001090097.1,barB,1112344,1113940,pos,,acinetobactin export ABC transporter permease/ATP-binding subunit BarB,,,I5593_05135,COORDINATES: similar to AA sequence:RefSeq:YP_004996131.1
CDS_NZ_CP065432.1_1114012_1114747_pos,I5593_RS05140,WP_001039969.1,basH,1114012,1114747,pos,,acinetobactin biosynthesis thioesterase BasH,,,I5593_05140,COORDINATES: similar to AA sequence:RefSeq:YP_004996130.1
CDS_NZ_CP065432.1_1114757_1115513_pos,I5593_RS05145,WP_001093099.1,basI,1114757,1115513,pos,,acinetobactin biosynthesis phosphopantetheinyl transferase BasI,,,I5593_05145,COORDINATES: similar to AA sequence:RefSeq:YP_004996129.1
CDS_NZ_CP065432.1_1115637_1116807_pos,I5593_RS05150,WP_000983818.1,basJ,1115637,1116807,pos,,acinetobactin biosynthesis isochorismate synthase BasJ,,,I5593_05150,COORDINATES: similar to AA sequence:RefSeq:YP_004996128.1
CDS_NZ_CP065432.1_1116927_1118175_neg,I5593_RS05155,WP_000498093.1,,1116927,1118175,neg,,"murein L,D-transpeptidase",,,I5593_05155,COORDINATES: similar to AA sequence:RefSeq:YP_004996127.1
CDS_NZ_CP065432.1_1118474_1119548_pos,I5593_RS05160,WP_000209397.1,,1118474,1119548,pos,,uroporphyrinogen decarboxylase,,4.1.1.37,I5593_05160,COORDINATES: similar to AA sequence:RefSeq:YP_004996126.1
CDS_NZ_CP065432.1_1119554_1120349_pos,I5593_RS05165,WP_001199672.1,,1119554,1120349,pos,,DUF817 family protein,,,I5593_05165,COORDINATES: similar to AA sequence:RefSeq:YP_004996125.1
CDS_NZ_CP065432.1_1120494_1120965_pos,I5593_RS05170,WP_000914200.1,,1120494,1120965,pos,,DUF3015 family protein,,,I5593_05170,COORDINATES: similar to AA sequence:RefSeq:YP_004996124.1
CDS_NZ_CP065432.1_1121026_1122919_pos,I5593_RS05175,WP_000055526.1,,1121026,1122919,pos,,DUF4105 domain-containing protein,,,I5593_05175,COORDINATES: similar to AA sequence:RefSeq:YP_004996123.1
CDS_NZ_CP065432.1_1122987_1124139_neg,I5593_RS05180,WP_001211227.1,,1122987,1124139,neg,,class C beta-lactamase ADC-158,,,I5593_05180,COORDINATES: similar to AA sequence:RefSeq:WP_059262723.1
CDS_NZ_CP065432.1_1124300_1124849_neg,I5593_RS05185,WP_001187842.1,folE,1124300,1124849,neg,,GTP cyclohydrolase I FolE,,3.5.4.16,I5593_05185,COORDINATES: similar to AA sequence:RefSeq:YP_004996121.1
CDS_NZ_CP065432.1_1125111_1126611_pos,I5593_RS05190,WP_000893693.1,xdhA,1125111,1126611,pos,,xanthine dehydrogenase small subunit,,1.17.1.4,I5593_05190,COORDINATES: similar to AA sequence:RefSeq:YP_004996120.1
CDS_NZ_CP065432.1_1126612_1128988_pos,I5593_RS05195,WP_001073019.1,xdhB,1126612,1128988,pos,,xanthine dehydrogenase molybdopterin binding subunit,,1.17.1.4,I5593_05195,COORDINATES: similar to AA sequence:RefSeq:YP_004996119.1
CDS_NZ_CP065432.1_1128994_1129978_pos,I5593_RS05200,WP_001164230.1,xdhC,1128994,1129978,pos,,xanthine dehydrogenase accessory protein XdhC,,,I5593_05200,COORDINATES: similar to AA sequence:RefSeq:YP_004996118.1
CDS_NZ_CP065432.1_1129988_1130684_neg,I5593_RS05205,WP_000066134.1,,1129988,1130684,neg,,Smr/MutS family protein,,,I5593_05205,COORDINATES: similar to AA sequence:RefSeq:YP_004996117.1
CDS_NZ_CP065432.1_1130693_1131500_neg,I5593_RS05210,WP_000608307.1,trpC,1130693,1131500,neg,,indole-3-glycerol phosphate synthase TrpC,,4.1.1.48,I5593_05210,COORDINATES: similar to AA sequence:RefSeq:YP_004996116.1
CDS_NZ_CP065432.1_1131509_1132559_neg,I5593_RS05215,WP_002135374.1,trpD,1131509,1132559,neg,,anthranilate phosphoribosyltransferase,,2.4.2.18,I5593_05215,COORDINATES: similar to AA sequence:RefSeq:YP_004996115.1
CDS_NZ_CP065432.1_1132915_1135648_pos,I5593_RS05220,WP_000281151.1,,1132915,1135648,pos,,TonB-dependent receptor,,,I5593_05220,COORDINATES: similar to AA sequence:RefSeq:YP_004996114.1
CDS_NZ_CP065432.1_1135661_1138427_pos,I5593_RS05225,WP_001189801.1,,1135661,1138427,pos,,M1 family metallopeptidase,,,I5593_05225,COORDINATES: similar to AA sequence:RefSeq:WP_001189809.1
CDS_NZ_CP065432.1_1138522_1139107_neg,I5593_RS05230,WP_000925673.1,,1138522,1139107,neg,,aminodeoxychorismate/anthranilate synthase component II,,,I5593_05230,COORDINATES: similar to AA sequence:RefSeq:WP_004912335.1
CDS_NZ_CP065432.1_1139403_1141206_neg,I5593_RS05235,WP_000999143.1,,1139403,1141206,neg,,aminopeptidase P family protein,,,I5593_05235,COORDINATES: similar to AA sequence:RefSeq:YP_004996111.1
CDS_NZ_CP065432.1_1141202_1142744_neg,I5593_RS05240,WP_000872619.1,,1141202,1142744,neg,,peptide MFS transporter,,,I5593_05240,COORDINATES: similar to AA sequence:RefSeq:WP_017725257.1
CDS_NZ_CP065432.1_1143478_1144894_pos,I5593_RS05245,WP_000061267.1,glnA,1143478,1144894,pos,,type I glutamate--ammonia ligase,,6.3.1.2,I5593_05245,COORDINATES: similar to AA sequence:RefSeq:YP_004996109.1
CDS_NZ_CP065432.1_1145019_1145529_pos,I5593_RS05250,WP_001231790.1,,1145019,1145529,pos,,chorismate lyase,,,I5593_05250,COORDINATES: similar to AA sequence:RefSeq:YP_004996108.1
CDS_NZ_CP065432.1_1145525_1146404_pos,I5593_RS05255,WP_000205472.1,ubiA,1145525,1146404,pos,,4-hydroxybenzoate octaprenyltransferase,,2.5.1.39,I5593_05255,COORDINATES: similar to AA sequence:RefSeq:YP_004996107.1
CDS_NZ_CP065432.1_1146514_1147822_pos,I5593_RS05260,WP_000830584.1,,1146514,1147822,pos,,alpha/beta hydrolase,,,I5593_05260,COORDINATES: similar to AA sequence:RefSeq:WP_005123294.1
CDS_NZ_CP065432.1_1147927_1148128_pos,I5593_RS05265,WP_000082790.1,,1147927,1148128,pos,,hypothetical protein,,,I5593_05265,COORDINATES: similar to AA sequence:RefSeq:YP_004996105.1
CDS_NZ_CP065432.1_1148137_1148581_neg,I5593_RS05270,WP_000464149.1,,1148137,1148581,neg,,DUF2726 domain-containing protein,,,I5593_05270,COORDINATES: similar to AA sequence:RefSeq:YP_004996104.1
CDS_NZ_CP065432.1_1149199_1149826_neg,I5593_RS05290,WP_000208082.1,,1149199,1149826,neg,,superoxide dismutase,,,I5593_05290,COORDINATES: similar to AA sequence:RefSeq:YP_004996103.1
CDS_NZ_CP065432.1_1149971_1150730_neg,I5593_RS05295,WP_001284931.1,,1149971,1150730,neg,,Nif3-like dinuclear metal center hexameric protein,,,I5593_05295,COORDINATES: similar to AA sequence:RefSeq:YP_004996102.1
CDS_NZ_CP065432.1_1150923_1152099_pos,I5593_RS05300,WP_001254963.1,,1150923,1152099,pos,,trypsin-like peptidase domain-containing protein,,,I5593_05300,COORDINATES: similar to AA sequence:RefSeq:YP_004996101.1
CDS_NZ_CP065432.1_1152148_1153387_neg,I5593_RS05305,WP_001198539.1,,1152148,1153387,neg,,multifunctional CCA addition/repair protein,,2.7.7.72,I5593_05305,COORDINATES: similar to AA sequence:RefSeq:YP_004996100.1
CDS_NZ_CP065432.1_1153478_1155749_neg,I5593_RS05310,WP_000342684.1,,1153478,1155749,neg,,NADP-dependent malic enzyme,,,I5593_05310,COORDINATES: similar to AA sequence:RefSeq:YP_004996099.1
CDS_NZ_CP065432.1_1155985_1158835_neg,I5593_RS05315,WP_000016024.1,,1155985,1158835,neg,,EAL domain-containing protein,,,I5593_05315,COORDINATES: similar to AA sequence:RefSeq:YP_004996098.1
CDS_NZ_CP065432.1_1158969_1159692_neg,I5593_RS05320,WP_001078584.1,,1158969,1159692,neg,,16S rRNA (uracil(1498)-N(3))-methyltransferase,,2.1.1.193,I5593_05320,COORDINATES: similar to AA sequence:RefSeq:WP_004707737.1
CDS_NZ_CP065432.1_1159710_1160547_neg,I5593_RS05325,WP_000167013.1,metF,1159710,1160547,neg,,methylenetetrahydrofolate reductase [NAD(P)H],,1.5.1.20,I5593_05325,COORDINATES: similar to AA sequence:RefSeq:YP_004996096.1
CDS_NZ_CP065432.1_1160618_1162001_neg,I5593_RS05330,WP_000994845.1,,1160618,1162001,neg,,adenosylhomocysteinase,,3.3.1.1,I5593_05330,COORDINATES: similar to AA sequence:RefSeq:YP_004996095.1
CDS_NZ_CP065432.1_1162222_1162759_pos,I5593_RS05335,WP_001196985.1,,1162222,1162759,pos,,peptidase C39,,,I5593_05335,COORDINATES: similar to AA sequence:RefSeq:YP_004996094.1
CDS_NZ_CP065432.1_1162797_1163181_neg,I5593_RS05340,WP_000043118.1,,1162797,1163181,neg,,carboxymuconolactone decarboxylase family protein,,,I5593_05340,COORDINATES: similar to AA sequence:RefSeq:YP_004996093.1
CDS_NZ_CP065432.1_1163284_1165750_neg,I5593_RS05345,WP_000576645.1,,1163284,1165750,neg,,acyl-CoA dehydrogenase,,,I5593_05345,COORDINATES: similar to AA sequence:RefSeq:WP_005138383.1
CDS_NZ_CP065432.1_1166033_1167047_neg,I5593_RS05350,WP_001289260.1,lipA,1166033,1167047,neg,,lipoyl synthase,,2.8.1.8,I5593_05350,COORDINATES: similar to AA sequence:RefSeq:WP_004730131.1
CDS_NZ_CP065432.1_1167243_1168656_pos,I5593_RS05355,WP_001137505.1,sthA,1167243,1168656,pos,,Si-specific NAD(P)(+) transhydrogenase,,1.6.1.1,I5593_05355,COORDINATES: similar to AA sequence:RefSeq:YP_004996090.1
CDS_NZ_CP065432.1_1168899_1170114_neg,I5593_RS05360,WP_000169411.1,,1168899,1170114,neg,,MFS transporter,,,I5593_05360,COORDINATES: similar to AA sequence:RefSeq:YP_004996089.1
CDS_NZ_CP065432.1_1170288_1171635_neg,I5593_RS05365,WP_000097612.1,,1170288,1171635,neg,,MFS transporter,,,I5593_05365,COORDINATES: similar to AA sequence:RefSeq:YP_004996088.1
CDS_NZ_CP065432.1_1172047_1173142_neg,I5593_RS05370,WP_000976523.1,,1172047,1173142,neg,,OmpW family protein,,,I5593_05370,COORDINATES: similar to AA sequence:RefSeq:YP_004996087.1
CDS_NZ_CP065432.1_1173346_1174174_neg,I5593_RS05375,WP_001089491.1,map,1173346,1174174,neg,,type I methionyl aminopeptidase,,3.4.11.18,I5593_05375,COORDINATES: similar to AA sequence:RefSeq:YP_004996086.1
CDS_NZ_CP065432.1_1174383_1175136_pos,I5593_RS05380,WP_001982118.1,rpsB,1174383,1175136,pos,,30S ribosomal protein S2,,,I5593_05380,COORDINATES: similar to AA sequence:RefSeq:YP_004996085.1
CDS_NZ_CP065432.1_1175273_1176149_pos,I5593_RS05385,WP_000125378.1,,1175273,1176149,pos,,elongation factor Ts,,,I5593_05385,COORDINATES: similar to AA sequence:RefSeq:YP_004996084.1
CDS_NZ_CP065432.1_1176214_1176697_pos,I5593_RS05390,WP_000182506.1,,1176214,1176697,pos,,DUF3465 domain-containing protein,,,I5593_05390,COORDINATES: similar to AA sequence:RefSeq:YP_004996083.1
CDS_NZ_CP065432.1_1176795_1177620_pos,I5593_RS05395,WP_000554500.1,,1176795,1177620,pos,,AraC family transcriptional regulator,,,I5593_05395,COORDINATES: similar to AA sequence:RefSeq:YP_004996082.1
CDS_NZ_CP065432.1_1177714_1178431_pos,I5593_RS05400,WP_001984740.1,,1177714,1178431,pos,,AzlC family ABC transporter permease,,,I5593_05400,COORDINATES: similar to AA sequence:RefSeq:YP_004996081.1
CDS_NZ_CP065432.1_1178432_1178750_pos,I5593_RS05405,WP_000118659.1,,1178432,1178750,pos,,AzlD domain-containing protein,,,I5593_05405,COORDINATES: similar to AA sequence:RefSeq:WP_000118661.1
CDS_NZ_CP065432.1_1178790_1179243_neg,I5593_RS05410,WP_000835608.1,,1178790,1179243,neg,,DUF962 domain-containing protein,,,I5593_05410,COORDINATES: similar to AA sequence:RefSeq:WP_000835606.1
CDS_NZ_CP065432.1_1179798_1180416_neg,I5593_RS05415,WP_001177236.1,,1179798,1180416,neg,,septal ring lytic transglycosylase RlpA family protein,,,I5593_05415,COORDINATES: similar to AA sequence:RefSeq:WP_001177238.1
CDS_NZ_CP065432.1_1180706_1181708_neg,I5593_RS05420,WP_000951088.1,mltB,1180706,1181708,neg,,lytic murein transglycosylase B,,,I5593_05420,COORDINATES: similar to AA sequence:RefSeq:YP_004996078.1
CDS_NZ_CP065432.1_1181727_1182870_neg,I5593_RS05425,WP_000075224.1,rodA,1181727,1182870,neg,,rod shape-determining protein RodA,,,I5593_05425,COORDINATES: similar to AA sequence:RefSeq:YP_004996077.1
CDS_NZ_CP065432.1_1182998_1183649_neg,I5593_RS05430,WP_001115740.1,,1182998,1183649,neg,,hypothetical protein,,,I5593_05430,COORDINATES: similar to AA sequence:RefSeq:YP_004996076.1
CDS_NZ_CP065432.1_1183672_1184485_neg,I5593_RS05435,WP_000110165.1,queF,1183672,1184485,neg,,NADPH-dependent 7-cyano-7-deazaguanine reductase QueF,,1.7.1.13,I5593_05435,COORDINATES: similar to AA sequence:RefSeq:YP_004996075.1
CDS_NZ_CP065432.1_1184481_1185255_neg,I5593_RS05440,WP_001010536.1,,1184481,1185255,neg,,ABC transporter permease,,,I5593_05440,COORDINATES: similar to AA sequence:RefSeq:YP_004996074.1
CDS_NZ_CP065432.1_1185251_1186187_neg,I5593_RS05445,WP_000128669.1,,1185251,1186187,neg,,ABC transporter ATP-binding protein,,,I5593_05445,COORDINATES: similar to AA sequence:RefSeq:YP_004996073.1
CDS_NZ_CP065432.1_1186484_1187471_pos,I5593_RS05450,WP_000135938.1,,1186484,1187471,pos,,site-specific integrase,,,I5593_05450,COORDINATES: similar to AA sequence:RefSeq:WP_005127238.1
CDS_NZ_CP065432.1_1187490_1188279_neg,I5593_RS05455,WP_000991750.1,,1187490,1188279,neg,,hypothetical protein,,,I5593_05455,COORDINATES: similar to AA sequence:RefSeq:WP_000991751.1
CDS_NZ_CP065432.1_1188566_1188839_neg,I5593_RS05460,WP_000123992.1,,1188566,1188839,neg,,hypothetical protein,,,I5593_05460,COORDINATES: similar to AA sequence:RefSeq:WP_000123992.1
CDS_NZ_CP065432.1_1188840_1189110_neg,I5593_RS05465,WP_000927771.1,,1188840,1189110,neg,,hypothetical protein,,,I5593_05465,COORDINATES: similar to AA sequence:RefSeq:WP_000927771.1
CDS_NZ_CP065432.1_1189111_1189375_neg,I5593_RS05470,WP_001288663.1,,1189111,1189375,neg,,hypothetical protein,,,I5593_05470,COORDINATES: similar to AA sequence:RefSeq:WP_001288663.1
CDS_NZ_CP065432.1_1189371_1189881_neg,I5593_RS05475,WP_000130784.1,,1189371,1189881,neg,,hypothetical protein,,,I5593_05475,COORDINATES: similar to AA sequence:RefSeq:WP_000130780.1
CDS_NZ_CP065432.1_1189891_1190209_neg,I5593_RS05480,WP_000998636.1,,1189891,1190209,neg,,hypothetical protein,,,I5593_05480,COORDINATES: similar to AA sequence:RefSeq:WP_000998636.1
CDS_NZ_CP065432.1_1190205_1190814_neg,I5593_RS05485,WP_001023977.1,,1190205,1190814,neg,,YqaJ viral recombinase family protein,,,I5593_05485,COORDINATES: similar to AA sequence:RefSeq:WP_009499882.1
CDS_NZ_CP065432.1_1190794_1191652_neg,I5593_RS05490,WP_000993379.1,bet,1190794,1191652,neg,,phage recombination protein Bet,,,I5593_05490,COORDINATES: similar to AA sequence:RefSeq:WP_002045820.1
CDS_NZ_CP065432.1_1191668_1191851_neg,I5593_RS05495,WP_001195991.1,,1191668,1191851,neg,,hypothetical protein,,,I5593_05495,COORDINATES: similar to AA sequence:RefSeq:WP_001195991.1
CDS_NZ_CP065432.1_1191850_1192231_neg,I5593_RS05500,WP_001056781.1,,1191850,1192231,neg,,hypothetical protein,,,I5593_05500,COORDINATES: similar to AA sequence:RefSeq:WP_001056560.1
CDS_NZ_CP065432.1_1192230_1192437_neg,I5593_RS05505,WP_001076116.1,,1192230,1192437,neg,,hypothetical protein,,,I5593_05505,COORDINATES: similar to AA sequence:RefSeq:WP_001076126.1
CDS_NZ_CP065432.1_1192735_1192963_neg,I5593_RS05510,WP_000130515.1,,1192735,1192963,neg,,hypothetical protein,,,I5593_05510,COORDINATES: similar to AA sequence:RefSeq:WP_017394250.1
CDS_NZ_CP065432.1_1193014_1193230_neg,I5593_RS05515,WP_000370477.1,,1193014,1193230,neg,,hypothetical protein,,,I5593_05515,COORDINATES: similar to AA sequence:RefSeq:WP_002052804.1
CDS_NZ_CP065432.1_1193244_1194009_neg,I5593_RS05520,WP_000732271.1,,1193244,1194009,neg,,helix-turn-helix domain-containing protein,,,I5593_05520,COORDINATES: similar to AA sequence:RefSeq:WP_000792745.1
CDS_NZ_CP065432.1_1194086_1194272_pos,I5593_RS05525,WP_000165922.1,,1194086,1194272,pos,,hypothetical protein,,,I5593_05525,COORDINATES: similar to AA sequence:RefSeq:WP_004714914.1
CDS_NZ_CP065432.1_1194282_1194603_pos,I5593_RS05530,WP_000048916.1,,1194282,1194603,pos,,hypothetical protein,,,I5593_05530,COORDINATES: similar to AA sequence:RefSeq:WP_000048913.1
CDS_NZ_CP065432.1_1194658_1194949_pos,I5593_RS05535,WP_001095611.1,,1194658,1194949,pos,,hypothetical protein,,,I5593_05535,COORDINATES: similar to AA sequence:RefSeq:WP_001095611.1
CDS_NZ_CP065432.1_1194945_1195863_pos,I5593_RS05540,WP_001003657.1,,1194945,1195863,pos,,DNA cytosine methyltransferase,,,I5593_05540,COORDINATES: similar to AA sequence:RefSeq:WP_001003656.1
CDS_NZ_CP065432.1_1195855_1196701_pos,I5593_RS05545,WP_000067923.1,,1195855,1196701,pos,,DNA adenine methylase,,,I5593_05545,COORDINATES: similar to AA sequence:RefSeq:WP_009517114.1
CDS_NZ_CP065432.1_1196693_1197623_pos,I5593_RS05550,WP_000280083.1,,1196693,1197623,pos,,YdaU family protein,,,I5593_05550,COORDINATES: similar to AA sequence:RefSeq:WP_000280079.1
CDS_NZ_CP065432.1_1197615_1198365_pos,I5593_RS05555,WP_000544504.1,,1197615,1198365,pos,,hypothetical protein,,,I5593_05555,COORDINATES: similar to AA sequence:RefSeq:WP_000544503.1
CDS_NZ_CP065432.1_1198361_1198703_pos,I5593_RS05560,WP_000647825.1,,1198361,1198703,pos,,hypothetical protein,,,I5593_05560,COORDINATES: similar to AA sequence:RefSeq:WP_000994239.1
CDS_NZ_CP065432.1_1198768_1198954_pos,I5593_RS05565,WP_025466408.1,,1198768,1198954,pos,,hypothetical protein,,,I5593_05565,COORDINATES: similar to AA sequence:RefSeq:WP_001278405.1
CDS_NZ_CP065432.1_1198946_1199284_pos,I5593_RS05570,,,1198946,1199284,pos,True,hypothetical protein,,,I5593_05570,COORDINATES: similar to AA sequence:RefSeq:WP_001204262.1
CDS_NZ_CP065432.1_1199285_1199810_pos,I5593_RS05575,WP_029778094.1,,1199285,1199810,pos,,hypothetical protein,,,I5593_05575,COORDINATES: similar to AA sequence:RefSeq:WP_000356507.1
CDS_NZ_CP065432.1_1199806_1200232_pos,I5593_RS05580,WP_130127973.1,,1199806,1200232,pos,,VRR-NUC domain-containing protein,,,I5593_05580,COORDINATES: similar to AA sequence:RefSeq:WP_000206510.1
CDS_NZ_CP065432.1_1200241_1200535_pos,I5593_RS05585,WP_000232344.1,,1200241,1200535,pos,,hypothetical protein,,,I5593_05585,COORDINATES: similar to AA sequence:RefSeq:WP_009387789.1
CDS_NZ_CP065432.1_1200545_1200815_pos,I5593_RS05590,WP_000837875.1,,1200545,1200815,pos,,hypothetical protein,,,I5593_05590,COORDINATES: similar to AA sequence:RefSeq:WP_000837877.1
CDS_NZ_CP065432.1_1200825_1201362_pos,I5593_RS05595,WP_000990562.1,,1200825,1201362,pos,,hypothetical protein,,,I5593_05595,COORDINATES: similar to AA sequence:RefSeq:WP_000990561.1
CDS_NZ_CP065432.1_1201956_1202259_pos,I5593_RS05600,WP_000369964.1,,1201956,1202259,pos,,hypothetical protein,,,I5593_05600,COORDINATES: similar to AA sequence:RefSeq:WP_000369964.1
CDS_NZ_CP065432.1_1202266_1202437_pos,I5593_RS05605,WP_000379607.1,,1202266,1202437,pos,,hypothetical protein,,,I5593_05605,COORDINATES: similar to AA sequence:RefSeq:WP_000379608.1
CDS_NZ_CP065432.1_1202429_1202711_pos,I5593_RS05610,WP_001203938.1,,1202429,1202711,pos,,DUF968 domain-containing protein,,,I5593_05610,COORDINATES: similar to AA sequence:RefSeq:WP_001203937.1
CDS_NZ_CP065432.1_1202748_1202976_pos,I5593_RS05615,WP_109433689.1,,1202748,1202976,pos,,hypothetical protein,,,I5593_05615,COORDINATES: ab initio prediction:GeneMarkS-2+
CDS_NZ_CP065432.1_1203011_1203494_pos,I5593_RS05620,WP_000395719.1,,1203011,1203494,pos,,hypothetical protein,,,I5593_05620,COORDINATES: similar to AA sequence:RefSeq:WP_016803043.1
CDS_NZ_CP065432.1_1203795_1204257_pos,I5593_RS05625,WP_000729883.1,,1203795,1204257,pos,,DNA-packaging protein,,,I5593_05625,COORDINATES: similar to AA sequence:RefSeq:WP_000729884.1
CDS_NZ_CP065432.1_1204272_1205766_pos,I5593_RS05630,WP_000933901.1,,1204272,1205766,pos,,hypothetical protein,,,I5593_05630,COORDINATES: similar to AA sequence:RefSeq:WP_004645328.1
CDS_NZ_CP065432.1_1205765_1207172_pos,I5593_RS05635,WP_001145029.1,,1205765,1207172,pos,,DUF4055 domain-containing protein,,,I5593_05635,COORDINATES: similar to AA sequence:RefSeq:WP_004888439.1
CDS_NZ_CP065432.1_1207188_1208274_pos,I5593_RS05640,WP_001025638.1,,1207188,1208274,pos,,minor capsid protein,,,I5593_05640,COORDINATES: similar to AA sequence:RefSeq:WP_004989988.1
