,locus_tag,protein_id,gene,start,end,strand,pseudo,product,db_xref,EC_number,old_locus_tag,inference
CDS_AP022509.1_1630566_1631181_pos,STN0717ENT60_14930,BBW30570.1,lolA,1630566,1631181,pos,,outer-membrane lipoprotein carrier protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1631190_1632534_pos,STN0717ENT60_14940,BBW30571.1,,1631190,1632534,pos,,recombinase RarA,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1632626_1633919_pos,STN0717ENT60_14950,BBW30572.1,serS,1632626,1633919,pos,,serine--tRNA ligase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1634130_1636575_pos,STN0717ENT60_14960,BBW30573.1,,1634130,1636575,pos,,dimethyl sulfoxide reductase subunit A,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1636585_1637203_pos,STN0717ENT60_14970,BBW30574.1,,1636585,1637203,pos,,"dimethylsulfoxide reductase, chain B",,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1637204_1638068_pos,STN0717ENT60_14980,BBW30575.1,,1637204,1638068,pos,,dimethyl sulfoxide reductase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1638343_1639492_pos,STN0717ENT60_14990,BBW30576.1,,1638343,1639492,pos,,putative MFS-type transporter,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1639614_1640136_pos,STN0717ENT60_15000,BBW30577.1,,1639614,1640136,pos,,membrane protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1640172_1640913_neg,STN0717ENT60_15010,BBW30578.1,,1640172,1640913,neg,,pyruvate formate-lyase-activating enzyme,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1641116_1643399_neg,STN0717ENT60_15020,BBW30579.1,,1641116,1643399,neg,,formate acetyltransferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1643450_1644308_neg,STN0717ENT60_15030,BBW30580.1,,1643450,1644308,neg,,formate transporter FocA,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1644713_1646474_neg,STN0717ENT60_15040,BBW30581.1,,1644713,1646474,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1646601_1647294_pos,STN0717ENT60_15050,BBW30582.1,,1646601,1647294,pos,,DUF421 domain-containing protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1647492_1648545_pos,STN0717ENT60_15060,BBW30583.1,serC,1647492,1648545,pos,,phosphoserine aminotransferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1648613_1649897_pos,STN0717ENT60_15070,BBW30584.1,aroA,1648613,1649897,pos,,3-phosphoshikimate 1-carboxyvinyltransferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1650082_1650766_pos,STN0717ENT60_15080,BBW30585.1,cmk,1650082,1650766,pos,,cytidylate kinase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1650877_1652551_pos,STN0717ENT60_15090,BBW30586.1,,1650877,1652551,pos,,30S ribosomal protein S1,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1652721_1653009_pos,STN0717ENT60_15100,BBW30587.1,ihfB,1652721,1653009,pos,,integration host factor subunit beta,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1653221_1655486_pos,STN0717ENT60_15110,BBW30588.1,,1653221,1655486,pos,,ComEC family protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1655522_1657271_pos,STN0717ENT60_15120,BBW30589.1,msbA,1655522,1657271,pos,,lipid A export ATP-binding/permease protein MsbA,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1657267_1658245_pos,STN0717ENT60_15130,BBW30590.1,lpxK,1657267,1658245,pos,,tetraacyldisaccharide 4'-kinase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1658288_1659518_pos,STN0717ENT60_15140,BBW30591.1,,1658288,1659518,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1659563_1659746_pos,STN0717ENT60_15150,BBW30592.1,,1659563,1659746,pos,,UPF0434 protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1659742_1660489_pos,STN0717ENT60_15160,BBW30593.1,kdsB,1659742,1660489,pos,,3-deoxy-manno-octulosonate cytidylyltransferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1660631_1661525_pos,STN0717ENT60_15170,BBW30594.1,,1660631,1661525,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1661501_1662281_neg,STN0717ENT60_15180,BBW30595.1,,1661501,1662281,neg,,membrane protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1662401_1663181_pos,STN0717ENT60_15190,BBW30596.1,cmoM,1662401,1663181,pos,,tRNA 5-carboxymethoxyuridine methyltransferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1663184_1664507_pos,STN0717ENT60_15200,BBW30597.1,mukF,1663184,1664507,pos,,chromosome partition protein MukF,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1664487_1665192_pos,STN0717ENT60_15210,BBW30598.1,mukE,1664487,1665192,pos,,chromosome partition protein MukE,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1665191_1669640_pos,STN0717ENT60_15220,BBW30599.1,mukB,1665191,1669640,pos,,chromosome partition protein MukB,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1669753_1671643_pos,STN0717ENT60_15230,BBW30600.1,,1669753,1671643,pos,,"L,D-transpeptidase",,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1671818_1672370_pos,STN0717ENT60_15240,BBW30601.1,,1671818,1672370,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1672390_1673038_pos,STN0717ENT60_15250,BBW30602.1,,1672390,1673038,pos,,MBL fold metallo-hydrolase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1673091_1674282_neg,STN0717ENT60_15260,BBW30603.1,,1673091,1674282,neg,,aminotransferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1674466_1675525_neg,STN0717ENT60_15270,BBW30604.1,,1674466,1675525,neg,,phosphoporin PhoE,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1676131_1677532_neg,STN0717ENT60_15280,BBW30605.1,asnS,1676131,1677532,neg,,asparagine--tRNA ligase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1677700_1678903_neg,STN0717ENT60_15290,BBW30606.1,pncB,1677700,1678903,neg,,nicotinate phosphoribosyltransferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1679157_1681770_pos,STN0717ENT60_15300,BBW30607.1,,1679157,1681770,pos,,aminopeptidase N,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1681870_1682641_neg,STN0717ENT60_15310,BBW30608.1,ssuB,1681870,1682641,neg,,aliphatic sulfonates import ATP-binding protein SsuB,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1682637_1683429_neg,STN0717ENT60_15320,BBW30609.1,,1682637,1683429,neg,,sulfonate ABC transporter,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1683438_1684584_neg,STN0717ENT60_15330,BBW30610.1,ssuD,1683438,1684584,neg,,alkanesulfonate monooxygenase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1684580_1685543_neg,STN0717ENT60_15340,BBW30611.1,,1684580,1685543,neg,,aliphatic sulfonate ABC transporter substrate-binding protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1685535_1686111_neg,STN0717ENT60_15350,BBW30612.1,,1685535,1686111,neg,,NAD(P)H-dependent FMN reductase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1686360_1687371_pos,STN0717ENT60_15360,BBW30613.1,pyrD,1686360,1687371,pos,,dihydroorotate dehydrogenase (quinone),,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1687537_1688080_pos,STN0717ENT60_15370,BBW30614.1,zapC,1687537,1688080,pos,,cell division protein ZapC,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1688076_1689186_neg,STN0717ENT60_15380,BBW30615.1,,1688076,1689186,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1689266_1691393_pos,STN0717ENT60_15390,BBW30616.1,rlmL,1689266,1691393,pos,,ribosomal RNA large subunit methyltransferase K/L,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1691405_1693313_pos,STN0717ENT60_15400,BBW30617.1,,1691405,1693313,pos,,ABC transporter ATPase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1693326_1694580_pos,STN0717ENT60_15410,BBW30618.1,pqiA,1693326,1694580,pos,,paraquat-inducible protein A,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1694584_1696225_pos,STN0717ENT60_15420,BBW30619.1,,1694584,1696225,pos,,paraquat-inducible protein B,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1696221_1696788_pos,STN0717ENT60_15430,BBW30620.1,,1696221,1696788,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1697281_1697800_neg,STN0717ENT60_15440,BBW30621.1,fabA,1697281,1697800,neg,,3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1697868_1699629_neg,STN0717ENT60_15450,BBW30622.1,,1697868,1699629,neg,,Lon protease,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1699815_1700268_pos,STN0717ENT60_15460,BBW30623.1,matP,1699815,1700268,pos,,macrodomain Ter protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1700333_1701386_neg,STN0717ENT60_15470,BBW30624.1,ompA,1700333,1701386,neg,,porin OmpA,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1701742_1702306_neg,STN0717ENT60_15480,BBW30625.1,sulA,1701742,1702306,neg,,cell division inhibitor SulA,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1702469_1703096_pos,STN0717ENT60_15490,BBW30626.1,,1702469,1703096,pos,,Crp/Fnr family transcriptional regulator,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1703052_1705215_neg,STN0717ENT60_15500,BBW30627.1,,1703052,1705215,neg,,membrane protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1705233_1705680_neg,STN0717ENT60_15510,BBW30628.1,,1705233,1705680,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1705802_1707857_pos,STN0717ENT60_15520,BBW30629.1,,1705802,1707857,pos,,DNA helicase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1707910_1708369_neg,STN0717ENT60_15530,BBW30630.1,mgsA,1707910,1708369,neg,,methylglyoxal synthase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1708449_1709112_neg,STN0717ENT60_15540,BBW30631.1,,1708449,1709112,neg,,UPF0319 protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1709283_1709697_pos,STN0717ENT60_15550,BBW30632.1,,1709283,1709697,pos,,CoA-binding protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1709729_1710047_neg,STN0717ENT60_15560,BBW30633.1,hspQ,1709729,1710047,neg,,heat shock protein HspQ,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1710107_1711298_neg,STN0717ENT60_15570,BBW30634.1,rlmI,1710107,1711298,neg,,ribosomal RNA large subunit methyltransferase I,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1711391_1711673_pos,STN0717ENT60_15580,BBW30635.1,,1711391,1711673,pos,,acylphosphatase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1711669_1712005_neg,STN0717ENT60_15590,BBW30636.1,,1711669,1712005,neg,,sulfurtransferase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1712087_1712747_neg,STN0717ENT60_15600,BBW30637.1,,1712087,1712747,neg,,BAX inhibitor protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1713017_1714646_pos,STN0717ENT60_15610,BBW30638.1,,1713017,1714646,pos,,ABC transporter substrate-binding protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1714938_1715700_neg,STN0717ENT60_15620,BBW30639.1,,1714938,1715700,neg,,ATP-binding protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1715696_1716728_neg,STN0717ENT60_15630,BBW30640.1,,1715696,1716728,neg,,ABC transporter permease,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1716724_1717732_neg,STN0717ENT60_15640,BBW30641.1,,1716724,1717732,neg,,ABC transporter substrate-binding protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1717905_1719519_pos,STN0717ENT60_15650,BBW30642.1,,1717905,1719519,pos,,mechanosensitive ion channel protein MscS,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1719559_1720078_neg,STN0717ENT60_15660,BBW30643.1,,1719559,1720078,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1720462_1721464_neg,STN0717ENT60_15670,BBW30644.1,,1720462,1721464,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1721853_1722357_pos,STN0717ENT60_15680,BBW30645.1,,1721853,1722357,pos,,DedA family protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1722358_1723108_neg,STN0717ENT60_15690,BBW30646.1,,1722358,1723108,neg,,short-chain dehydrogenase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1723208_1723568_pos,STN0717ENT60_15700,BBW30647.1,,1723208,1723568,pos,,HxlR family transcriptional regulator,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1723577_1723742_neg,STN0717ENT60_15710,BBW30648.1,,1723577,1723742,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1723894_1725136_pos,STN0717ENT60_15720,BBW30649.1,,1723894,1725136,pos,,bifunctional glucose-1-phosphatase/inositol phosphatase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1725168_1725396_neg,STN0717ENT60_15730,BBW30650.1,,1725168,1725396,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1725414_1726011_neg,STN0717ENT60_15740,BBW30651.1,,1725414,1726011,neg,,NAD(P)H dehydrogenase (quinone),,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1726402_1726573_pos,STN0717ENT60_15750,BBW30652.1,,1726402,1726573,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1726689_1727610_pos,STN0717ENT60_15760,BBW30653.1,,1726689,1727610,pos,,membrane protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1727720_1729043_neg,STN0717ENT60_15770,BBW30654.1,rutG,1727720,1729043,neg,,pyrimidine utilization transport protein G,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1729064_1729556_neg,STN0717ENT60_15780,BBW30655.1,rutF,1729064,1729556,neg,,FMN reductase (NADH) RutF,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1729568_1730159_neg,STN0717ENT60_15790,BBW30656.1,rutE,1729568,1730159,neg,,putative malonic semialdehyde reductase RutE,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1730168_1730969_neg,STN0717ENT60_15800,BBW30657.1,rutD,1730168,1730969,neg,,putative aminoacrylate hydrolase RutD,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1730976_1731363_neg,STN0717ENT60_15810,BBW30658.1,rutC,1730976,1731363,neg,,putative aminoacrylate peracid reductase RutC,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1731374_1732064_neg,STN0717ENT60_15820,BBW30659.1,rutB,1731374,1732064,neg,,peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1732063_1733155_neg,STN0717ENT60_15830,BBW30660.1,rutA,1732063,1733155,neg,,pyrimidine monooxygenase RutA,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1733400_1734039_pos,STN0717ENT60_15840,BBW30661.1,rutR,1733400,1734039,pos,,TetR family transcriptional regulator,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1734035_1734431_neg,STN0717ENT60_15850,BBW30662.1,,1734035,1734431,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1734531_1738494_neg,STN0717ENT60_15860,BBW30663.1,,1734531,1738494,neg,,bifunctional protein PutA,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1738916_1740425_pos,STN0717ENT60_15870,BBW30664.1,,1738916,1740425,pos,,sodium:proline symporter,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1740496_1740916_pos,STN0717ENT60_15880,BBW30665.1,,1740496,1740916,pos,,lipoprotein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1740988_1742173_neg,STN0717ENT60_15890,BBW30666.1,,1740988,1742173,neg,,nucleoside transporter,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1742424_1743258_pos,STN0717ENT60_15900,BBW30667.1,,1742424,1743258,pos,,iron permease,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1743298_1744426_pos,STN0717ENT60_15910,BBW30668.1,,1743298,1744426,pos,,iron uptake system component EfeO,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1744429_1745713_pos,STN0717ENT60_15920,BBW30669.1,,1744429,1745713,pos,,peroxidase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1746212_1747004_pos,STN0717ENT60_15930,BBW30670.1,,1746212,1747004,pos,,phosphate starvation protein PhoH,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1747422_1748928_pos,STN0717ENT60_15940,BBW30671.1,,1747422,1748928,pos,,sodium:alanine symporter,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1749396_1750074_neg,STN0717ENT60_15950,BBW30672.1,,1749396,1750074,neg,,nicotinamidase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1750093_1750954_neg,STN0717ENT60_15960,BBW30673.1,,1750093,1750954,neg,,"quercetin 2,3-dioxygenase",,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1751063_1751969_pos,STN0717ENT60_15970,BBW30674.1,,1751063,1751969,pos,,LysR family transcriptional regulator,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1752587_1753526_pos,STN0717ENT60_15980,BBW30675.1,ghrA,1752587,1753526,pos,,glyoxylate/hydroxypyruvate reductase A,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1753610_1754348_pos,STN0717ENT60_15990,BBW30676.1,,1753610,1754348,pos,,putative phosphatase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1754367_1754922_pos,STN0717ENT60_16000,BBW30677.1,,1754367,1754922,pos,,molecular chaperone,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1755009_1755501_pos,STN0717ENT60_16010,BBW30678.1,,1755009,1755501,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1755544_1756378_neg,STN0717ENT60_16020,BBW30679.1,csgG,1755544,1756378,neg,,curli production assembly/transport component CsgG,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1756404_1756821_neg,STN0717ENT60_16030,BBW30680.1,csgF,1756404,1756821,neg,,curli production assembly/transport protein CsgF,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1756847_1757237_neg,STN0717ENT60_16040,BBW30681.1,csgE,1756847,1757237,neg,,curli assembly protein CsgE,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1757241_1757892_neg,STN0717ENT60_16050,BBW30682.1,csgD,1757241,1757892,neg,,transcriptional regulator CsgD,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1758635_1759091_pos,STN0717ENT60_16060,BBW30683.1,csgB,1758635,1759091,pos,,curlin,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1759130_1759586_pos,STN0717ENT60_16070,BBW30684.1,csgA,1759130,1759586,pos,,major curlin subunit,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1759642_1759975_pos,STN0717ENT60_16080,BBW30685.1,csgC,1759642,1759975,pos,,curli production protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1760128_1760449_pos,STN0717ENT60_16090,BBW30686.1,,1760128,1760449,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1760529_1761066_pos,STN0717ENT60_16100,BBW30687.1,ymdB,1760529,1761066,pos,,O-acetyl-ADP-ribose deacetylase,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1761107_1762247_neg,STN0717ENT60_16110,BBW30688.1,mdoC,1761107,1762247,neg,,glucans biosynthesis protein C,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1762454_1764056_pos,STN0717ENT60_16120,BBW30689.1,mdoG,1762454,1764056,pos,,glucans biosynthesis protein G,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1764048_1766577_pos,STN0717ENT60_16130,BBW30690.1,mdoH,1764048,1766577,pos,,glucans biosynthesis glucosyltransferase H,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1766661_1766889_pos,STN0717ENT60_16140,BBW30691.1,,1766661,1766889,pos,,lipoprotein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1766896_1767286_neg,STN0717ENT60_16150,BBW30692.1,,1766896,1767286,neg,,acidic protein MsyB,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
CDS_AP022509.1_1767332_1768469_pos,STN0717ENT60_16160,BBW30693.1,,1767332,1768469,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:Prodigal:2.6.3
