,locus_tag,protein_id,gene,start,end,strand,pseudo,product,db_xref,EC_number,old_locus_tag,inference
CDS_CP056460.1_1843448_1843895_neg,HV217_08870,QLU71453.1,,1843448,1843895,neg,,glycoside hydrolase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_015690140.1
CDS_CP056460.1_1843934_1844366_pos,HV217_08875,QLU71454.1,,1843934,1844366,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_012125115.1
CDS_CP056460.1_1844375_1844984_pos,HV217_08880,QLU71455.1,,1844375,1844984,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:GeneMarkS-2+
CDS_CP056460.1_1844985_1845306_pos,HV217_08885,QLU71456.1,,1844985,1845306,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:GeneMarkS-2+
CDS_CP056460.1_1845315_1845609_pos,HV217_08890,QLU71457.1,,1845315,1845609,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000623522.1
CDS_CP056460.1_1845632_1846721_neg,HV217_08895,QLU71458.1,,1845632,1846721,neg,,DUF3800 domain-containing protein,,,,COORDINATES: protein motif:HMM:NF024098.1
CDS_CP056460.1_1846734_1846944_neg,HV217_08900,QLU71459.1,,1846734,1846944,neg,,hypothetical protein,,,,COORDINATES: ab initio prediction:GeneMarkS-2+
CDS_CP056460.1_1846991_1847720_pos,HV217_08905,QLU71460.1,,1846991,1847720,pos,,methyltransferase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000135033.1
CDS_CP056460.1_1847843_1849079_neg,HV217_08910,QLU71461.1,mdtG,1847843,1849079,neg,,multidrug efflux MFS transporter MdtG,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017384746.1
CDS_CP056460.1_1849220_1850147_neg,HV217_08915,QLU71462.1,,1849220,1850147,neg,,LpxL/LpxP family Kdo(2)-lipid IV(A) lauroyl/palmitoleoyl acyltransferasee,,,,COORDINATES: similar to AA sequence:RefSeq:NP_309459.1
CDS_CP056460.1_1850365_1851415_pos,HV217_08920,QLU71463.1,,1850365,1851415,pos,,rhodanese-related sulfurtransferase,,,,COORDINATES: similar to AA sequence:RefSeq:YP_005226246.1
CDS_CP056460.1_1851453_1852032_neg,HV217_08925,QLU71464.1,,1851453,1852032,neg,,YceI family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_020884691.1
CDS_CP056460.1_1852033_1852600_neg,HV217_08930,QLU71465.1,,1852033,1852600,neg,,cytochrome b,,,,COORDINATES: similar to AA sequence:RefSeq:WP_008784352.1
CDS_CP056460.1_1852826_1852940_neg,HV217_08935,QLU74385.1,,1852826,1852940,neg,,DUF2770 family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_003846814.1
CDS_CP056460.1_1852990_1854109_neg,HV217_08940,QLU71466.1,solA,1852990,1854109,neg,,N-methyl-L-tryptophan oxidase,,1.5.3.2,,COORDINATES: similar to AA sequence:RefSeq:WP_015570839.1
CDS_CP056460.1_1854223_1854478_neg,HV217_08945,QLU71467.1,bssS,1854223,1854478,neg,,biofilm formation regulator BssS,,,,COORDINATES: similar to AA sequence:RefSeq:NP_460132.3
CDS_CP056460.1_1854752_1854998_neg,HV217_08950,QLU71468.1,dinI,1854752,1854998,neg,,DNA damage-inducible protein I,,,,COORDINATES: similar to AA sequence:RefSeq:NP_460133.1
CDS_CP056460.1_1855073_1856120_neg,HV217_08955,QLU71469.1,pyrC,1855073,1856120,neg,,dihydroorotase,,3.5.2.3,,COORDINATES: similar to AA sequence:RefSeq:WP_003846811.1
CDS_CP056460.1_1856248_1856809_neg,HV217_08960,QLU71470.1,,1856248,1856809,neg,,lipoprotein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_460135.1
CDS_CP056460.1_1856929_1858138_neg,HV217_08965,QLU71471.1,mdtH,1856929,1858138,neg,,multidrug efflux MFS transporter MdtH,,,,COORDINATES: similar to AA sequence:RefSeq:NP_460137.1
CDS_CP056460.1_1858374_1858959_pos,HV217_08970,QLU71472.1,rimJ,1858374,1858959,pos,,ribosomal protein S5-alanine N-acetyltransferase,,,,COORDINATES: similar to AA sequence:RefSeq:NP_460138.1
CDS_CP056460.1_1858968_1859619_pos,HV217_08975,QLU71473.1,,1858968,1859619,pos,,YceH family protein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_309472.1
CDS_CP056460.1_1859621_1860545_pos,HV217_08980,QLU71474.1,,1859621,1860545,pos,,Gfo/Idh/MocA family oxidoreductase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_020884683.1
CDS_CP056460.1_1860674_1862210_pos,HV217_08985,QLU71475.1,murJ,1860674,1862210,pos,,murein biosynthesis integral membrane protein MurJ,,,,COORDINATES: similar to AA sequence:RefSeq:NP_309474.1
CDS_CP056460.1_1862268_1862694_neg,HV217_08990,QLU71476.1,flgN,1862268,1862694,neg,,flagella biosynthesis chaperone FlgN,,,,COORDINATES: similar to AA sequence:RefSeq:NP_460142.1
CDS_CP056460.1_1862698_1862992_neg,HV217_08995,QLU71477.1,flgM,1862698,1862992,neg,,anti-sigma-28 factor FlgM,,,,COORDINATES: similar to AA sequence:RefSeq:NP_309476.1
CDS_CP056460.1_1863085_1863745_neg,HV217_09000,QLU71478.1,flgA,1863085,1863745,neg,,flagellar basal body P-ring formation protein FlgA,,,,COORDINATES: similar to AA sequence:RefSeq:WP_014831435.1
CDS_CP056460.1_1863902_1864319_pos,HV217_09005,QLU71479.1,flgB,1863902,1864319,pos,,flagellar basal body rod protein FlgB,,,,COORDINATES: similar to AA sequence:RefSeq:WP_014883362.1
CDS_CP056460.1_1864322_1864727_pos,HV217_09010,QLU71480.1,flgC,1864322,1864727,pos,,flagellar basal body rod protein FlgC,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001740734.1
CDS_CP056460.1_1864738_1865449_pos,HV217_09015,QLU71481.1,flgD,1864738,1865449,pos,,flagellar hook assembly protein FlgD,,,,COORDINATES: similar to AA sequence:RefSeq:NP_309480.1
CDS_CP056460.1_1865475_1866684_pos,HV217_09020,QLU71482.1,flgE,1865475,1866684,pos,,flagellar hook protein FlgE,,,,COORDINATES: similar to AA sequence:RefSeq:NP_309481.1
CDS_CP056460.1_1866704_1867460_pos,HV217_09025,QLU71483.1,,1866704,1867460,pos,,flagellar basal body rod protein FlgF,,,,COORDINATES: similar to AA sequence:RefSeq:NP_460149.1
CDS_CP056460.1_1867471_1868254_pos,HV217_09030,QLU71484.1,flgG,1867471,1868254,pos,,flagellar basal-body rod protein FlgG,,,,COORDINATES: similar to AA sequence:RefSeq:WP_006819466.1
CDS_CP056460.1_1868311_1869010_pos,HV217_09035,QLU71485.1,flgH,1868311,1869010,pos,,flagellar basal body L-ring protein FlgH,,,,COORDINATES: similar to AA sequence:RefSeq:NP_309484.1
CDS_CP056460.1_1869022_1870120_pos,HV217_09040,QLU71486.1,,1869022,1870120,pos,,flagellar basal body P-ring protein FlgI,,,,COORDINATES: similar to AA sequence:RefSeq:NP_460152.1
CDS_CP056460.1_1870120_1871074_pos,HV217_09045,QLU71487.1,flgJ,1870120,1871074,pos,,flagellar assembly peptidoglycan hydrolase FlgJ,,3.2.1.-,,COORDINATES: similar to AA sequence:RefSeq:NP_460153.1
CDS_CP056460.1_1871149_1872790_pos,HV217_09050,QLU71488.1,flgK,1871149,1872790,pos,,flagellar hook-associated protein FlgK,,,,COORDINATES: similar to AA sequence:RefSeq:WP_014883368.1
CDS_CP056460.1_1872806_1873760_pos,HV217_09055,QLU71489.1,flgL,1872806,1873760,pos,,flagellar hook-associated protein FlgL,,,,COORDINATES: similar to AA sequence:RefSeq:NP_460155.1
CDS_CP056460.1_1873835_1875047_neg,HV217_09060,,,1873835,1875047,neg,True,MFS transporter,,,,COORDINATES: similar to AA sequence:RefSeq:WP_003857976.1
CDS_CP056460.1_1875156_1876095_pos,HV217_09065,QLU71490.1,,1875156,1876095,pos,,LysR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_003857974.1
CDS_CP056460.1_1876135_1879243_neg,HV217_09070,QLU71491.1,rne,1876135,1879243,neg,,ribonuclease E,,3.1.26.12,,COORDINATES: similar to AA sequence:RefSeq:WP_017693640.1
CDS_CP056460.1_1879813_1880761_pos,HV217_09075,QLU71492.1,rluC,1879813,1880761,pos,,23S rRNA pseudouridine(955/2504/2580) synthase RluC,,5.4.99.24,,COORDINATES: similar to AA sequence:RefSeq:WP_014831443.1
CDS_CP056460.1_1880840_1881425_neg,HV217_09080,QLU71493.1,maf,1880840,1881425,neg,,septum formation inhibitor Maf,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017693639.1
CDS_CP056460.1_1881565_1882087_pos,HV217_09085,QLU71494.1,yceD,1881565,1882087,pos,,23S rRNA accumulation protein YceD,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001174481.1
CDS_CP056460.1_1882103_1882277_pos,HV217_09090,QLU71495.1,rpmF,1882103,1882277,pos,,50S ribosomal protein L32,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005125993.1
CDS_CP056460.1_1882289_1883393_pos,HV217_09095,QLU71496.1,plsX,1882289,1883393,pos,,phosphate acyltransferase PlsX,,2.3.1.-,,COORDINATES: similar to AA sequence:RefSeq:WP_006809253.1
CDS_CP056460.1_1883399_1884353_pos,HV217_09100,QLU71497.1,,1883399,1884353,pos,,ketoacyl-ACP synthase III,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005129019.1
CDS_CP056460.1_1884368_1885298_pos,HV217_09105,QLU71498.1,fabD,1884368,1885298,pos,,ACP S-malonyltransferase,,2.3.1.39,,COORDINATES: similar to AA sequence:RefSeq:YP_005226269.1
CDS_CP056460.1_1885310_1886045_pos,HV217_09110,QLU71499.1,fabG,1885310,1886045,pos,,3-oxoacyl-ACP reductase FabG,,1.1.1.100,,COORDINATES: similar to AA sequence:RefSeq:WP_005129017.1
CDS_CP056460.1_1886199_1886436_pos,HV217_09115,QLU71500.1,acpP,1886199,1886436,pos,,acyl carrier protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_016535861.1
CDS_CP056460.1_1886527_1887769_pos,HV217_09120,QLU71501.1,fabF,1886527,1887769,pos,,beta-ketoacyl-ACP synthase II,,,,COORDINATES: similar to AA sequence:RefSeq:NP_309500.1
CDS_CP056460.1_1887889_1888699_pos,HV217_09125,QLU71502.1,pabC,1887889,1888699,pos,,aminodeoxychorismate lyase,,4.1.3.38,,COORDINATES: similar to AA sequence:RefSeq:WP_017384723.1
CDS_CP056460.1_1888701_1889724_pos,HV217_09130,QLU71503.1,yceG,1888701,1889724,pos,,cell division protein YceG,,,,COORDINATES: similar to AA sequence:RefSeq:NP_460169.1
CDS_CP056460.1_1889713_1890355_pos,HV217_09135,QLU71504.1,,1889713,1890355,pos,,dTMP kinase,,2.7.4.9,,COORDINATES: similar to AA sequence:RefSeq:NP_415616.1
CDS_CP056460.1_1890351_1891356_pos,HV217_09140,QLU71505.1,holB,1890351,1891356,pos,,DNA polymerase III subunit delta',,,,COORDINATES: similar to AA sequence:RefSeq:WP_017384721.1
CDS_CP056460.1_1891366_1892161_pos,HV217_09145,QLU71506.1,,1891366,1892161,pos,,metal-dependent hydrolase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_014169581.1
CDS_CP056460.1_1892458_1893892_pos,HV217_09150,QLU71507.1,ptsG,1892458,1893892,pos,,PTS glucose transporter subunit IIBC,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000475716.1
CDS_CP056460.1_1894030_1896220_neg,HV217_09155,QLU74386.1,fhuE,1894030,1896220,neg,,ferric-rhodotorulic acid/ferric-coprogen receptor FhuE,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017384719.1
CDS_CP056460.1_1896573_1896933_pos,HV217_09160,QLU71508.1,hinT,1896573,1896933,pos,,purine nucleoside phosphoramidase,,3.9.1.-,,COORDINATES: similar to AA sequence:RefSeq:NP_460175.1
CDS_CP056460.1_1896934_1897309_pos,HV217_09165,QLU71509.1,,1896934,1897309,pos,,YcfL family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_008784425.1
CDS_CP056460.1_1897322_1897967_pos,HV217_09170,QLU74387.1,lpoB,1897322,1897967,pos,,penicillin-binding protein activator LpoB,,,,COORDINATES: similar to AA sequence:RefSeq:NP_309510.1
CDS_CP056460.1_1897947_1898772_pos,HV217_09175,QLU71510.1,thiK,1897947,1898772,pos,,thiamine kinase,,2.7.1.89,,COORDINATES: similar to AA sequence:RefSeq:WP_017384718.1
CDS_CP056460.1_1898783_1899809_pos,HV217_09180,QLU71511.1,nagZ,1898783,1899809,pos,,beta-N-acetylhexosaminidase,,3.2.1.52,,COORDINATES: similar to AA sequence:RefSeq:WP_020884661.1
CDS_CP056460.1_1899840_1900383_pos,HV217_09185,QLU71512.1,,1899840,1900383,pos,,alpha/beta hydrolase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005126033.1
CDS_CP056460.1_1900619_1901924_pos,HV217_09190,QLU71513.1,,1900619,1901924,pos,,NAD(P)/FAD-dependent oxidoreductase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017384716.1
CDS_CP056460.1_1902118_1902658_pos,HV217_09195,QLU71514.1,,1902118,1902658,pos,,glycine zipper 2TM domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_415628.1
CDS_CP056460.1_1902716_1903352_neg,HV217_09200,QLU71515.1,,1902716,1903352,neg,,TetR/AcrR family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_010429744.1
CDS_CP056460.1_1903597_1903855_pos,HV217_09205,QLU71516.1,,1903597,1903855,pos,,DUF1471 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_309517.1
CDS_CP056460.1_1903929_1904895_neg,HV217_09210,QLU71517.1,,1903929,1904895,neg,,"L,D-transpeptidase family protein",,,,COORDINATES: similar to AA sequence:RefSeq:WP_001350500.1
CDS_CP056460.1_1905039_1908486_neg,HV217_09215,QLU71518.1,mfd,1905039,1908486,neg,,transcription-repair coupling factor,,,,COORDINATES: similar to AA sequence:RefSeq:NP_460186.1
CDS_CP056460.1_1908631_1909705_neg,HV217_09220,QLU71519.1,,1908631,1909705,neg,,acyltransferase family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_003857923.1
CDS_CP056460.1_1909961_1911161_pos,HV217_09225,QLU71520.1,lolC,1909961,1911161,pos,,lipoprotein-releasing ABC transporter permease subunit LolC,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004976588.1
CDS_CP056460.1_1911153_1911855_pos,HV217_09230,QLU71521.1,lolD,1911153,1911855,pos,,lipoprotein-releasing ABC transporter ATP-binding protein LolD,,,,COORDINATES: similar to AA sequence:RefSeq:NP_415635.4
CDS_CP056460.1_1911854_1913099_pos,HV217_09235,QLU71522.1,lolE,1911854,1913099,pos,,lipoprotein-releasing ABC transporter permease subunit LolE,,,,COORDINATES: similar to AA sequence:RefSeq:NP_460189.1
CDS_CP056460.1_1913153_1914065_pos,HV217_09240,QLU71523.1,nagK,1913153,1914065,pos,,N-acetylglucosamine kinase,,2.7.1.59,,COORDINATES: similar to AA sequence:RefSeq:NP_309524.1
CDS_CP056460.1_1914079_1914901_pos,HV217_09245,QLU71524.1,cobB,1914079,1914901,pos,,NAD-dependent protein deacylase,,,,COORDINATES: similar to AA sequence:RefSeq:NP_460191.1
CDS_CP056460.1_1914935_1915970_neg,HV217_09250,QLU71525.1,potD,1914935,1915970,neg,,spermidine/putrescine ABC transporter substrate-binding protein PotD,,,,COORDINATES: similar to AA sequence:RefSeq:WP_005121082.1
CDS_CP056460.1_1915966_1916758_neg,HV217_09255,QLU71526.1,potC,1915966,1916758,neg,,spermidine/putrescine ABC transporter permease PotC,,,,COORDINATES: similar to AA sequence:RefSeq:WP_006174735.1
CDS_CP056460.1_1916754_1917612_neg,HV217_09260,QLU71527.1,potB,1916754,1917612,neg,,spermidine/putrescine ABC transporter permease PotB,,,,COORDINATES: similar to AA sequence:RefSeq:YP_005226308.1
CDS_CP056460.1_1917595_1918744_neg,HV217_09265,QLU74388.1,potA,1917595,1918744,neg,,spermidine/putrescine ABC transporter ATP-binding protein PotA,,,,COORDINATES: similar to AA sequence:RefSeq:YP_005226309.1
CDS_CP056460.1_1918981_1920205_pos,HV217_09270,QLU71528.1,pepT,1918981,1920205,pos,,peptidase T,,3.4.11.4,,COORDINATES: similar to AA sequence:RefSeq:NP_460197.1
CDS_CP056460.1_1920302_1920794_pos,HV217_09275,QLU71529.1,,1920302,1920794,pos,,transposase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017693623.1
CDS_CP056460.1_1920886_1922008_neg,HV217_09280,QLU71530.1,,1920886,1922008,neg,,cupin domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:YP_005226311.1
CDS_CP056460.1_1922099_1923563_neg,HV217_09285,QLU71531.1,phoQ,1922099,1923563,neg,,two-component system sensor histidine kinase PhoQ,,2.7.13.3,,COORDINATES: similar to AA sequence:RefSeq:WP_006809217.1
CDS_CP056460.1_1923563_1924235_neg,HV217_09290,QLU74389.1,phoP,1923563,1924235,neg,,two-component system response regulator PhoP,,,,COORDINATES: similar to AA sequence:RefSeq:NP_707059.1
CDS_CP056460.1_1924710_1925103_pos,HV217_09295,QLU71532.1,,1924710,1925103,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:GeneMarkS-2+
CDS_CP056460.1_1925187_1926558_neg,HV217_09300,QLU71533.1,purB,1925187,1926558,neg,,adenylosuccinate lyase,,4.3.2.2,,COORDINATES: similar to AA sequence:RefSeq:WP_002950897.1
CDS_CP056460.1_1926577_1927207_neg,HV217_09305,QLU71534.1,hflD,1926577,1927207,neg,,high frequency lysogenization protein HflD,,,,COORDINATES: similar to AA sequence:RefSeq:WP_010430005.1
CDS_CP056460.1_1927234_1928347_neg,HV217_09310,QLU71535.1,mnmA,1927234,1928347,neg,,tRNA 2-thiouridine(34) synthase MnmA,,2.1.1.61,,COORDINATES: similar to AA sequence:RefSeq:WP_006174754.1
CDS_CP056460.1_1928387_1928861_neg,HV217_09315,QLU71536.1,,1928387,1928861,neg,,NUDIX hydrolase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_014831477.1
CDS_CP056460.1_1928860_1929523_neg,HV217_09320,QLU71537.1,rluE,1928860,1929523,neg,,23S rRNA pseudouridine(2457) synthase RluE,,5.4.99.20,,COORDINATES: similar to AA sequence:RefSeq:WP_006809210.1
CDS_CP056460.1_1929640_1930891_pos,HV217_09325,QLU71538.1,icd,1929640,1930891,pos,,NADP-dependent isocitrate dehydrogenase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000444467.1
CDS_CP056460.1_1931013_1932147_neg,HV217_09330,QLU71539.1,,1931013,1932147,neg,,phage integrase Arm DNA-binding domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:NP_309636.1
CDS_CP056460.1_1932136_1932373_neg,HV217_09335,QLU71540.1,,1932136,1932373,neg,,excisionase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000089140.1
CDS_CP056460.1_1932912_1933161_neg,HV217_09340,,,1932912,1933161,neg,True,DUF551 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000208037.1
CDS_CP056460.1_1934183_1934507_neg,HV217_09345,QLU71541.1,,1934183,1934507,neg,,ead/Ea22-like family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_016239855.1
CDS_CP056460.1_1934616_1935444_neg,HV217_09350,QLU71542.1,,1934616,1935444,neg,,chromosome partitioning protein ParB,,,,COORDINATES: similar to AA sequence:RefSeq:WP_006809193.1
CDS_CP056460.1_1935443_1935857_neg,HV217_09355,QLU71543.1,,1935443,1935857,neg,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_008323097.1
CDS_CP056460.1_1936186_1936420_pos,HV217_09360,QLU71544.1,,1936186,1936420,pos,,hypothetical protein,,,,COORDINATES: ab initio prediction:GeneMarkS-2+
CDS_CP056460.1_1936744_1937377_neg,HV217_09365,QLU71545.1,,1936744,1937377,neg,,helix-turn-helix domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004213343.1
CDS_CP056460.1_1937477_1937681_pos,HV217_09370,QLU71546.1,,1937477,1937681,pos,,Cro/Cl family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000548758.1
CDS_CP056460.1_1937703_1938258_pos,HV217_09375,QLU71547.1,,1937703,1938258,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000515837.1
CDS_CP056460.1_1938421_1938601_pos,HV217_09380,QLU71548.1,,1938421,1938601,pos,,DUF4222 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001761574.1
CDS_CP056460.1_1938590_1939508_pos,HV217_09385,QLU71549.1,,1938590,1939508,pos,,conserved phage C-terminal domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_003826144.1
CDS_CP056460.1_1939504_1939948_pos,HV217_09390,QLU71550.1,,1939504,1939948,pos,,PerC family transcriptional regulator,,,,COORDINATES: protein motif:HMM:NF017845.1
CDS_CP056460.1_1939947_1940607_pos,HV217_09395,QLU71551.1,,1939947,1940607,pos,,DNA methyltransferase,,,,COORDINATES: similar to AA sequence:RefSeq:WP_007850335.1
CDS_CP056460.1_1940603_1940831_pos,HV217_09400,QLU71552.1,,1940603,1940831,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_006809179.1
CDS_CP056460.1_1940827_1941148_pos,HV217_09405,QLU71553.1,,1940827,1941148,pos,,LexA family transcriptional regulator,,,,COORDINATES: similar to AA sequence:RefSeq:WP_016063599.1
CDS_CP056460.1_1941144_1941552_pos,HV217_09410,QLU71554.1,,1941144,1941552,pos,,RusA family crossover junction endodeoxyribonuclease,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000780154.1
CDS_CP056460.1_1941622_1942417_pos,HV217_09415,QLU71555.1,,1941622,1942417,pos,,KilA-N domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_008323291.1
CDS_CP056460.1_1942424_1943414_pos,HV217_09420,QLU71556.1,,1942424,1943414,pos,,DUF968 domain-containing protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001764249.1
CDS_CP056460.1_1943428_1943791_pos,HV217_09425,QLU71557.1,,1943428,1943791,pos,,DUF1133 family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_001204747.1
CDS_CP056460.1_1943995_1944991_neg,HV217_09430,QLU71558.1,,1943995,1944991,neg,,serine protease,,,,COORDINATES: similar to AA sequence:RefSeq:WP_000462900.1
CDS_CP056460.1_1945378_1945774_pos,HV217_09435,QLU71559.1,,1945378,1945774,pos,,phage holin family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_017145563.1
CDS_CP056460.1_1945760_1946042_pos,HV217_09440,QLU71560.1,,1945760,1946042,pos,,phage holin family protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_004899663.1
CDS_CP056460.1_1946041_1946668_pos,HV217_09445,QLU71561.1,,1946041,1946668,pos,,glycoside hydrolase family 19 protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_008806057.1
CDS_CP056460.1_1946675_1946951_pos,HV217_09450,QLU74390.1,,1946675,1946951,pos,,hypothetical protein,,,,COORDINATES: similar to AA sequence:RefSeq:WP_013096313.1
